"UNITID","Students","Demographic"
450128,45,"men"
450128,749,"women"
450298,87,"men"
450298,260,"women"
450304,49,"men"
450304,85,"women"
450377,439,"men"
450377,1782,"women"
450395,8,"men"
450395,227,"women"
450401,78,"men"
450401,573,"women"
450571,21,"men"
450571,286,"women"
450599,1,"men"
450599,123,"women"
450605,5,"men"
450605,113,"women"
450614,12,"men"
450614,211,"women"
450632,36,"men"
450632,111,"women"
450641,41,"men"
450641,439,"women"
450650,23,"men"
450650,340,"women"
450696,179,"men"
450696,507,"women"
450711,115,"men"
450711,24,"women"
450720,21,"men"
450720,954,"women"
450933,19619,"men"
450933,10806,"women"
450951,128,"men"
450951,106,"women"
450960,87,"men"
450960,663,"women"
450988,31,"men"
450988,295,"women"
451042,12,"men"
451042,34,"women"
451051,10,"men"
451051,157,"women"
451079,17,"men"
451079,53,"women"
451097,33,"men"
451097,122,"women"
451103,789,"men"
451103,2222,"women"
451149,82,"men"
451149,1462,"women"
451158,66,"men"
451158,1147,"women"
451167,102,"men"
451167,155,"women"
451194,8,"men"
451194,32,"women"
451228,1665,"men"
451228,444,"women"
451237,3,"men"
451237,329,"women"
451255,5,"men"
451255,90,"women"
451282,7,"men"
451282,317,"women"
451291,1,"men"
451291,18,"women"
451307,2,"men"
451307,113,"women"
451316,30,"men"
451316,72,"women"
451334,154,"men"
451334,271,"women"
451343,3,"men"
451343,150,"women"
451352,48,"men"
451352,553,"women"
451370,81,"men"
451370,0,"women"
451398,258,"men"
451398,0,"women"
451404,516,"men"
451404,0,"women"
451413,190,"men"
451413,464,"women"
451468,10,"men"
451468,699,"women"
451477,1302,"men"
451477,257,"women"
451495,82,"men"
451495,301,"women"
451501,179,"men"
451501,279,"women"
451510,227,"men"
451510,479,"women"
451529,0,"men"
451529,85,"women"
451547,1,"men"
451547,27,"women"
451556,1297,"men"
451556,2510,"women"
451565,43,"men"
451565,291,"women"
451574,9,"men"
451574,250,"women"
451583,1241,"men"
451583,723,"women"
451626,9,"men"
451626,98,"women"
451714,72,"men"
451714,467,"women"
451750,246,"men"
451750,1113,"women"
451857,12,"men"
451857,110,"women"
451866,92,"men"
451866,426,"women"
451918,21,"men"
451918,174,"women"
451927,230,"men"
451927,200,"women"
452009,1,"men"
452009,77,"women"
452072,5,"men"
452072,54,"women"
452081,76,"men"
452081,2335,"women"
452106,64,"men"
452106,3,"women"
452124,137,"men"
452124,452,"women"
452373,35,"men"
452373,480,"women"
452771,1,"men"
452771,33,"women"
452780,2,"men"
452780,21,"women"
452887,100,"men"
452887,13,"women"
452948,90,"men"
452948,800,"women"
453163,1146,"men"
453163,3745,"women"
453215,360,"men"
453215,1008,"women"
453297,11,"men"
453297,21,"women"
453756,83,"men"
453756,60,"women"
453792,23,"men"
453792,246,"women"
454227,5023,"men"
454227,43728,"women"
454236,57,"men"
454236,472,"women"
454245,178,"men"
454245,860,"women"
454537,0,"men"
454537,128,"women"
454546,32,"men"
454546,386,"women"
454555,21,"men"
454555,373,"women"
454582,503,"men"
454582,1019,"women"
454607,18,"men"
454607,547,"women"
454652,1,"men"
454652,157,"women"
454689,250,"men"
454689,282,"women"
454698,223,"men"
454698,323,"women"
454722,18,"men"
454722,29,"women"
454759,53,"men"
454759,17,"women"
454768,54,"men"
454768,265,"women"
454777,46,"men"
454777,289,"women"
454786,841,"men"
454786,210,"women"
454795,97,"men"
454795,232,"women"
454801,46,"men"
454801,242,"women"
454810,4086,"men"
454810,10277,"women"
454829,1041,"men"
454829,5574,"women"
454838,9,"men"
454838,30,"women"
454856,168,"men"
454856,1074,"women"
454865,312,"men"
454865,1851,"women"
454874,3,"men"
454874,135,"women"
454917,216,"men"
454917,1190,"women"
454926,15,"men"
454926,418,"women"
454935,1,"men"
454935,77,"women"
454944,17,"men"
454944,358,"women"
454953,0,"men"
454953,86,"women"
454962,1,"men"
454962,64,"women"
454971,69,"men"
454971,288,"women"
454980,3,"men"
454980,236,"women"
454999,4,"men"
454999,231,"women"
455008,14,"men"
455008,284,"women"
455026,86,"men"
455026,13,"women"
455062,0,"men"
455062,96,"women"
455071,49,"men"
455071,139,"women"
455080,55,"men"
455080,408,"women"
455099,84,"men"
455099,53,"women"
455105,0,"men"
455105,130,"women"
455114,9818,"men"
455114,12293,"women"
455141,8,"men"
455141,288,"women"
455178,25,"men"
455178,86,"women"
455187,35,"men"
455187,292,"women"
455196,579,"men"
455196,5484,"women"
455202,129,"men"
455202,533,"women"
455211,17,"men"
455211,489,"women"
455220,50,"men"
455220,182,"women"
455257,461,"men"
455257,0,"women"
455275,12,"men"
455275,422,"women"
455284,14,"men"
455284,346,"women"
455327,10,"men"
455327,73,"women"
455336,215,"men"
455336,46,"women"
455354,10,"men"
455354,422,"women"
455381,1,"men"
455381,236,"women"
455406,312,"men"
455406,363,"women"
455433,107,"men"
455433,460,"women"
455460,72,"men"
455460,226,"women"
455479,144,"men"
455479,871,"women"
455488,210,"men"
455488,341,"women"
455512,2206,"men"
455512,3932,"women"
455628,337,"men"
455628,399,"women"
455664,818,"men"
455664,3969,"women"
455707,6,"men"
455707,83,"women"
455725,21,"men"
455725,1105,"women"
455734,74,"men"
455734,251,"women"
455761,95,"men"
455761,557,"women"
455770,85,"men"
455770,69,"women"
455798,1,"men"
455798,154,"women"
455804,88,"men"
455804,52,"women"
455813,37,"men"
455813,30,"women"
455831,36,"men"
455831,545,"women"
455859,12,"men"
455859,429,"women"
455868,94,"men"
455868,501,"women"
455877,15,"men"
455877,170,"women"
455886,11,"men"
455886,303,"women"
455895,59,"men"
455895,736,"women"
455901,8,"men"
455901,212,"women"
455910,27,"men"
455910,77,"women"
455929,1,"men"
455929,94,"women"
455965,10,"men"
455965,160,"women"
455974,23,"men"
455974,340,"women"
455983,90,"men"
455983,215,"women"
455992,70,"men"
455992,192,"women"
456001,120,"men"
456001,15,"women"
456029,4,"men"
456029,263,"women"
456038,87,"men"
456038,630,"women"
456065,7,"men"
456065,258,"women"
456074,12,"men"
456074,258,"women"
456135,3,"men"
456135,131,"women"
456153,111,"men"
456153,20,"women"
456205,253,"men"
456205,211,"women"
456214,477,"men"
456214,268,"women"
456287,3,"men"
456287,203,"women"
456454,171,"men"
456454,359,"women"
456481,26,"men"
456481,29,"women"
456490,121,"men"
456490,61,"women"
456506,7,"men"
456506,222,"women"
456515,5,"men"
456515,79,"women"
456542,291,"men"
456542,502,"women"
456551,5,"men"
456551,128,"women"
456579,322,"men"
456579,211,"women"
456588,1,"men"
456588,52,"women"
456597,6,"men"
456597,418,"women"
456621,136,"men"
456621,318,"women"
456825,8,"men"
456825,353,"women"
456852,319,"men"
456852,417,"women"
456922,228,"men"
456922,372,"women"
456931,416,"men"
456931,308,"women"
456959,128,"men"
456959,490,"women"
456968,204,"men"
456968,1158,"women"
456977,269,"men"
456977,4,"women"
457031,0,"men"
457031,113,"women"
457077,68,"men"
457077,880,"women"
457086,64,"men"
457086,198,"women"
457101,227,"men"
457101,329,"women"
457110,196,"men"
457110,511,"women"
457129,123,"men"
457129,1114,"women"
457192,44,"men"
457192,35,"women"
457208,129,"men"
457208,11,"women"
457226,54,"men"
457226,26,"women"
457253,0,"men"
457253,142,"women"
457271,27,"men"
457271,55,"women"
457299,163,"men"
457299,559,"women"
457314,42,"men"
457314,189,"women"
457323,57,"men"
457323,427,"women"
457332,4,"men"
457332,83,"women"
457341,8,"men"
457341,254,"women"
457350,0,"men"
457350,73,"women"
457378,141,"men"
457378,117,"women"
457387,335,"men"
457387,316,"women"
457396,40,"men"
457396,113,"women"
457402,434,"men"
457402,148,"women"
457411,481,"men"
457411,49,"women"
457420,25,"men"
457420,308,"women"
457439,4,"men"
457439,205,"women"
457448,2,"men"
457448,104,"women"
457466,37,"men"
457466,8,"women"
457475,2,"men"
457475,162,"women"
457484,86,"men"
457484,92,"women"
457493,1,"men"
457493,91,"women"
457527,25,"men"
457527,259,"women"
457536,175,"men"
457536,1015,"women"
457545,0,"men"
457545,104,"women"
457563,10,"men"
457563,391,"women"
457572,4,"men"
457572,206,"women"
457581,1,"men"
457581,286,"women"
457606,10,"men"
457606,141,"women"
457615,7,"men"
457615,33,"women"
457624,8,"men"
457624,32,"women"
457633,9,"men"
457633,439,"women"
457642,0,"men"
457642,91,"women"
457679,0,"men"
457679,27,"women"
457697,193,"men"
457697,229,"women"
457749,22,"men"
457749,243,"women"
457767,184,"men"
457767,127,"women"
457776,27,"men"
457776,199,"women"
457785,10,"men"
457785,171,"women"
457794,15,"men"
457794,195,"women"
457800,83,"men"
457800,441,"women"
457819,446,"men"
457819,600,"women"
457837,16,"men"
457837,236,"women"
457855,3,"men"
457855,118,"women"
457873,138,"men"
457873,211,"women"
457916,0,"men"
457916,196,"women"
457925,8,"men"
457925,5,"women"
457943,19,"men"
457943,41,"women"
457952,0,"men"
457952,249,"women"
457989,2,"men"
457989,43,"women"
458007,4,"men"
458007,108,"women"
458043,5,"men"
458043,142,"women"
458061,9,"men"
458061,83,"women"
458070,19,"men"
458070,437,"women"
458098,5,"men"
458098,240,"women"
458104,4,"men"
458104,318,"women"
458113,51,"men"
458113,85,"women"
458122,0,"men"
458122,41,"women"
458131,23,"men"
458131,403,"women"
458140,52,"men"
458140,15,"women"
458168,4,"men"
458168,113,"women"
458210,1478,"men"
458210,5363,"women"
458229,849,"men"
458229,2795,"women"
458274,14,"men"
458274,194,"women"
458405,203,"men"
458405,208,"women"
458423,28,"men"
458423,112,"women"
458441,59,"men"
458441,351,"women"
458681,117,"men"
458681,358,"women"
458803,3,"men"
458803,345,"women"
458812,5,"men"
458812,204,"women"
458821,7,"men"
458821,88,"women"
458830,7,"men"
458830,285,"women"
458858,8,"men"
458858,295,"women"
458867,13,"men"
458867,385,"women"
458885,265,"men"
458885,985,"women"
458919,1848,"men"
458919,5859,"women"
458955,251,"men"
458955,1156,"women"
458964,656,"men"
458964,2643,"women"
458973,1224,"men"
458973,3003,"women"
459019,8,"men"
459019,136,"women"
459046,6,"men"
459046,126,"women"
459055,3,"men"
459055,115,"women"
459064,9,"men"
459064,110,"women"
459116,13,"men"
459116,226,"women"
459170,27,"men"
459170,445,"women"
459198,70,"men"
459198,261,"women"
459204,1139,"men"
459204,6065,"women"
459213,1088,"men"
459213,3579,"women"
459231,19,"men"
459231,329,"women"
459259,177,"men"
459259,506,"women"
459268,81,"men"
459268,380,"women"
459277,34,"men"
459277,481,"women"
459286,42,"men"
459286,242,"women"
459295,3,"men"
459295,99,"women"
459301,7,"men"
459301,198,"women"
459329,353,"men"
459329,235,"women"
459347,0,"men"
459347,168,"women"
459374,7,"men"
459374,224,"women"
459392,6,"men"
459392,273,"women"
459408,4,"men"
459408,62,"women"
459426,10,"men"
459426,339,"women"
459514,36,"men"
459514,79,"women"
459523,21,"men"
459523,80,"women"
459532,3,"men"
459532,132,"women"
459541,0,"men"
459541,32,"women"
459550,9,"men"
459550,192,"women"
459578,55,"men"
459578,111,"women"
459727,806,"men"
459727,2381,"women"
459736,422,"men"
459736,786,"women"
459745,104,"men"
459745,569,"women"
459824,742,"men"
459824,1226,"women"
459842,88,"men"
459842,823,"women"
459851,64,"men"
459851,644,"women"
459949,3055,"men"
459949,5660,"women"
459958,163,"men"
459958,475,"women"
459967,480,"men"
459967,593,"women"
459985,462,"men"
459985,375,"women"
459994,6418,"men"
459994,12202,"women"
460011,4,"men"
460011,332,"women"
460020,203,"men"
460020,644,"women"
460093,1,"men"
460093,69,"women"
460109,10,"men"
460109,226,"women"
460118,7,"men"
460118,146,"women"
460127,10,"men"
460127,139,"women"
460136,259,"men"
460136,1519,"women"
460145,120,"men"
460145,78,"women"
460172,996,"men"
460172,128,"women"
460181,81,"men"
460181,585,"women"
460190,78,"men"
460190,614,"women"
460206,114,"men"
460206,458,"women"
460349,1180,"men"
460349,2585,"women"
460394,7726,"men"
460394,9440,"women"
460464,7816,"men"
460464,9520,"women"
460482,93,"men"
460482,369,"women"
460534,56,"men"
460534,638,"women"
460543,2153,"men"
460543,140,"women"
460677,109,"men"
460677,543,"women"
460701,63,"men"
460701,306,"women"
460756,38,"men"
460756,406,"women"
460765,2,"men"
460765,65,"women"
460808,2,"men"
460808,14,"women"
460817,172,"men"
460817,170,"women"
460826,177,"men"
460826,649,"women"
460835,87,"men"
460835,147,"women"
460862,10,"men"
460862,261,"women"
460871,103,"men"
460871,772,"women"
460914,7,"men"
460914,712,"women"
460932,0,"men"
460932,141,"women"
460969,41,"men"
460969,643,"women"
460978,4,"men"
460978,552,"women"
460987,0,"men"
460987,162,"women"
460996,3,"men"
460996,205,"women"
461014,114,"men"
461014,1531,"women"
461023,102,"men"
461023,516,"women"
461032,145,"men"
461032,115,"women"
461087,746,"men"
461087,740,"women"
461111,47,"men"
461111,13,"women"
461120,52,"men"
461120,45,"women"
461139,23,"men"
461139,71,"women"
461148,879,"men"
461148,678,"women"
461175,23,"men"
461175,182,"women"
461193,10,"men"
461193,345,"women"
461218,95,"men"
461218,1107,"women"
461245,74,"men"
461245,85,"women"
461254,21,"men"
461254,58,"women"
461263,7,"men"
461263,386,"women"
461272,0,"men"
461272,115,"women"
461281,10,"men"
461281,130,"women"
461306,70,"men"
461306,113,"women"
461315,76,"men"
461315,191,"women"
461324,247,"men"
461324,1014,"women"
461333,38,"men"
461333,5,"women"
461342,1,"men"
461342,167,"women"
461379,12,"men"
461379,39,"women"
461388,13,"men"
461388,62,"women"
461412,48,"men"
461412,110,"women"
461421,11,"men"
461421,293,"women"
461430,824,"men"
461430,67,"women"
461485,224,"men"
461485,35,"women"
461494,15,"men"
461494,221,"women"
461500,15,"men"
461500,60,"women"
461528,184,"men"
461528,152,"women"
461537,2,"men"
461537,40,"women"
461555,12,"men"
461555,227,"women"
461573,192,"men"
461573,9,"women"
461582,2,"men"
461582,220,"women"
461607,26,"men"
461607,182,"women"
461625,69,"men"
461625,5,"women"
461652,12,"men"
461652,128,"women"
461689,47,"men"
461689,443,"women"
461704,25,"men"
461704,270,"women"
461713,0,"men"
461713,92,"women"
461722,1,"men"
461722,92,"women"
461740,52,"men"
461740,20,"women"
461759,282,"men"
461759,193,"women"
461768,17,"men"
461768,551,"women"
461786,0,"men"
461786,40,"women"
461795,771,"men"
461795,432,"women"
461810,9,"men"
461810,41,"women"
461829,33,"men"
461829,139,"women"
461838,5,"men"
461838,523,"women"
461847,91,"men"
461847,0,"women"
461856,120,"men"
461856,205,"women"
461865,22,"men"
461865,135,"women"
461874,15,"men"
461874,124,"women"
461883,136,"men"
461883,64,"women"
461892,23,"men"
461892,304,"women"
461908,2,"men"
461908,129,"women"
461917,7,"men"
461917,265,"women"
461926,2,"men"
461926,237,"women"
461944,2,"men"
461944,114,"women"
461953,5,"men"
461953,33,"women"
461962,227,"men"
461962,82,"women"
461999,15,"men"
461999,317,"women"
462008,22,"men"
462008,298,"women"
462017,17,"men"
462017,168,"women"
462035,348,"men"
462035,485,"women"
462044,26,"men"
462044,78,"women"
462053,18,"men"
462053,225,"women"
462062,2,"men"
462062,251,"women"
462071,93,"men"
462071,252,"women"
462336,8,"men"
462336,123,"women"
462354,194,"men"
462354,175,"women"
463056,851,"men"
463056,766,"women"
464226,582,"men"
464226,329,"women"
466921,40,"men"
466921,431,"women"
466930,435,"men"
466930,3079,"women"
467094,5,"men"
467094,292,"women"
467863,52,"men"
467863,422,"women"
467872,10,"men"
467872,466,"women"
467906,4,"men"
467906,272,"women"
468246,33,"men"
468246,296,"women"
468255,2,"men"
468255,69,"women"
468769,314,"men"
468769,17,"women"
468848,814,"men"
468848,511,"women"
468893,7,"men"
468893,336,"women"
468909,1134,"men"
468909,684,"women"
468963,940,"men"
468963,66,"women"
469416,76,"men"
469416,289,"women"
469610,3,"men"
469610,30,"women"
469629,195,"men"
469629,20,"women"
469911,19,"men"
469911,300,"women"
470038,1425,"men"
470038,1209,"women"
470047,16,"men"
470047,45,"women"
470296,4,"men"
470296,21,"women"
470393,20,"men"
470393,241,"women"
474863,512,"men"
474863,2372,"women"
474915,13,"men"
474915,492,"women"
474924,6,"men"
474924,288,"women"
475015,1,"men"
475015,301,"women"
475024,253,"men"
475024,294,"women"
475033,666,"men"
475033,1811,"women"
475060,29,"men"
475060,308,"women"
475121,3769,"men"
475121,11275,"women"
475176,596,"men"
475176,454,"women"
475200,65,"men"
475200,148,"women"
475228,26,"men"
475228,60,"women"
475273,117,"men"
475273,373,"women"
475282,41,"men"
475282,81,"women"
475325,23,"men"
475325,392,"women"
475398,156,"men"
475398,130,"women"
475404,2,"men"
475404,250,"women"
475422,0,"men"
475422,84,"women"
475431,14,"men"
475431,153,"women"
475468,9,"men"
475468,425,"women"
475486,66,"men"
475486,349,"women"
475495,619,"men"
475495,1535,"women"
475547,18,"men"
475547,134,"women"
475556,12,"men"
475556,188,"women"
475565,721,"men"
475565,589,"women"
475574,22,"men"
475574,35,"women"
475608,103,"men"
475608,80,"women"
475653,16,"men"
475653,200,"women"
475662,1,"men"
475662,82,"women"
475705,8,"men"
475705,17,"women"
475714,447,"men"
475714,106,"women"
475723,572,"men"
475723,470,"women"
475732,234,"men"
475732,2231,"women"
475741,21,"men"
475741,229,"women"
475839,96,"men"
475839,183,"women"
476063,739,"men"
476063,59,"women"
476179,13,"men"
476179,261,"women"
476230,3,"men"
476230,34,"women"
476355,21,"men"
476355,36,"women"
476489,65,"men"
476489,23,"women"
476498,547,"men"
476498,199,"women"
476540,9,"men"
476540,191,"women"
476559,6,"men"
476559,183,"women"
476568,16,"men"
476568,8,"women"
476595,17,"men"
476595,76,"women"
476601,91,"men"
476601,0,"women"
476610,25,"men"
476610,14,"women"
476629,10,"men"
476629,198,"women"
476683,39,"men"
476683,555,"women"
476692,53,"men"
476692,0,"women"
476708,163,"men"
476708,55,"women"
476717,718,"men"
476717,0,"women"
476726,248,"men"
476726,1182,"women"
476735,27,"men"
476735,26,"women"
476753,7,"men"
476753,400,"women"
476780,15,"men"
476780,121,"women"
476799,71,"men"
476799,316,"women"
476805,0,"men"
476805,58,"women"
476814,507,"men"
476814,431,"women"
476841,44,"men"
476841,251,"women"
476850,104,"men"
476850,33,"women"
476869,9,"men"
476869,139,"women"
476878,5,"men"
476878,310,"women"
476887,45,"men"
476887,1155,"women"
476896,82,"men"
476896,126,"women"
476902,0,"men"
476902,168,"women"
476939,197,"men"
476939,1788,"women"
476975,7010,"men"
476975,8492,"women"
476984,9,"men"
476984,295,"women"
476993,1,"men"
476993,398,"women"
477002,3,"men"
477002,78,"women"
477039,375,"men"
477039,2274,"women"
477233,45,"men"
477233,56,"women"
478582,14,"men"
478582,233,"women"
478591,6,"men"
478591,348,"women"
478616,5,"men"
478616,209,"women"
478917,4,"men"
478917,83,"women"
478953,29,"men"
478953,306,"women"
479062,222,"men"
479062,11,"women"
479424,63,"men"
479424,461,"women"
479956,9299,"men"
479956,8991,"women"
479965,28,"men"
479965,213,"women"
479974,42,"men"
479974,112,"women"
479992,21,"men"
479992,6,"women"
480000,61,"men"
480000,28,"women"
480019,1543,"men"
480019,175,"women"
480037,2148,"men"
480037,656,"women"
480073,105,"men"
480073,376,"women"
480091,2268,"men"
480091,13793,"women"
480125,22,"men"
480125,742,"women"
480161,0,"men"
480161,17,"women"
480198,110,"men"
480198,206,"women"
480204,92,"men"
480204,507,"women"
480310,6,"men"
480310,124,"women"
480471,703,"men"
480471,708,"women"
480523,11,"men"
480523,163,"women"
480532,5,"men"
480532,81,"women"
480550,7,"men"
480550,99,"women"
480569,748,"men"
480569,1087,"women"
480657,67,"men"
480657,535,"women"
480727,58,"men"
480727,11,"women"
480781,282,"men"
480781,120,"women"
480790,777,"men"
480790,880,"women"
480824,112,"men"
480824,930,"women"
480833,138,"men"
480833,1414,"women"
480842,25,"men"
480842,15,"women"
480851,54,"men"
480851,53,"women"
480879,10,"men"
480879,81,"women"
480888,166,"men"
480888,338,"women"
480903,952,"men"
480903,131,"women"
480921,119,"men"
480921,28,"women"
480967,122,"men"
480967,219,"women"
480976,5,"men"
480976,75,"women"
480985,0,"men"
480985,362,"women"
480994,5,"men"
480994,207,"women"
481003,467,"men"
481003,102,"women"
481021,41,"men"
481021,16,"women"
481030,25,"men"
481030,36,"women"
481049,0,"men"
481049,34,"women"
481058,203,"men"
481058,158,"women"
481067,48,"men"
481067,12,"women"
481085,27,"men"
481085,358,"women"
481094,29,"men"
481094,173,"women"
481100,49,"men"
481100,180,"women"
481128,25,"men"
481128,156,"women"
481146,4,"men"
481146,123,"women"
481155,109,"men"
481155,135,"women"
481182,2,"men"
481182,32,"women"
481191,14,"men"
481191,175,"women"
481207,26,"men"
481207,150,"women"
481225,22,"men"
481225,18,"women"
481243,3,"men"
481243,373,"women"
481252,18,"men"
481252,166,"women"
481289,26,"men"
481289,132,"women"
481298,0,"men"
481298,60,"women"
481313,4,"men"
481313,190,"women"
481331,103,"men"
481331,22,"women"
481340,0,"men"
481340,35,"women"
481368,6,"men"
481368,104,"women"
481386,92,"men"
481386,653,"women"
481401,549,"men"
481401,282,"women"
481410,101,"men"
481410,0,"women"
481429,25,"men"
481429,188,"women"
481438,86,"men"
481438,0,"women"
481447,10,"men"
481447,52,"women"
481456,9,"men"
481456,28,"women"
481465,6,"men"
481465,160,"women"
481474,1,"men"
481474,170,"women"
481483,18,"men"
481483,344,"women"
481517,12,"men"
481517,148,"women"
481526,3,"men"
481526,420,"women"
481535,18,"men"
481535,31,"women"
481571,6,"men"
481571,8,"women"
481678,8,"men"
481678,130,"women"
481720,8,"men"
481720,116,"women"
481739,1,"men"
481739,87,"women"
481748,6,"men"
481748,197,"women"
481775,137,"men"
481775,273,"women"
481845,6,"men"
481845,136,"women"
481863,4,"men"
481863,102,"women"
481890,10,"men"
481890,98,"women"
481906,3,"men"
481906,67,"women"
481960,241,"men"
481960,12,"women"
482015,1204,"men"
482015,432,"women"
482060,78,"men"
482060,484,"women"
482097,388,"men"
482097,250,"women"
482149,3745,"men"
482149,7402,"women"
482158,4498,"men"
482158,5641,"women"
482167,4,"men"
482167,187,"women"
482176,9,"men"
482176,350,"women"
482185,65,"men"
482185,17,"women"
482194,31,"men"
482194,171,"women"
482200,16,"men"
482200,66,"women"
482228,212,"men"
482228,105,"women"
482246,121,"men"
482246,27,"women"
482255,525,"men"
482255,57,"women"
482291,1354,"men"
482291,1078,"women"
482413,184,"men"
482413,164,"women"
482422,23,"men"
482422,12,"women"
482431,1786,"men"
482431,1605,"women"
482459,119,"men"
482459,156,"women"
482468,312,"men"
482468,488,"women"
482477,15361,"men"
482477,30626,"women"
482547,3,"men"
482547,3,"women"
482556,55,"men"
482556,51,"women"
482574,114,"men"
482574,202,"women"
482635,40,"men"
482635,23,"women"
482653,23,"men"
482653,20,"women"
482680,9262,"men"
482680,12186,"women"
482699,761,"men"
482699,1599,"women"
482705,4717,"men"
482705,6619,"women"
482936,1406,"men"
482936,345,"women"
482963,181,"men"
482963,498,"women"
482981,200,"men"
482981,57,"women"
482990,48,"men"
482990,397,"women"
483009,49,"men"
483009,195,"women"
483018,55,"men"
483018,102,"women"
483036,1236,"men"
483036,1929,"women"
483045,5712,"men"
483045,9156,"women"
483054,97,"men"
483054,15,"women"
483106,72,"men"
483106,356,"women"
483124,36000,"men"
483124,62316,"women"
483212,2204,"men"
483212,3133,"women"
483230,280,"men"
483230,10,"women"
483258,64,"men"
483258,13,"women"
483276,60,"men"
483276,25,"women"
483328,6,"men"
483328,97,"women"
483337,10,"men"
483337,271,"women"
483346,28,"men"
483346,109,"women"
483355,13,"men"
483355,246,"women"
483364,11,"men"
483364,207,"women"
483373,13,"men"
483373,250,"women"
483382,475,"men"
483382,5,"women"
483425,1,"men"
483425,71,"women"
483470,17,"men"
483470,130,"women"
483504,328,"men"
483504,619,"women"
483513,39,"men"
483513,21,"women"
483559,12,"men"
483559,108,"women"
483577,8,"men"
483577,105,"women"
483595,2806,"men"
483595,8222,"women"
483647,10,"men"
483647,136,"women"
483708,124,"men"
483708,753,"women"
483726,1,"men"
483726,28,"women"
483735,9,"men"
483735,151,"women"
483744,71,"men"
483744,12,"women"
483753,69,"men"
483753,12,"women"
483780,1051,"men"
483780,601,"women"
483799,28,"men"
483799,50,"women"
483814,101,"men"
483814,974,"women"
483823,842,"men"
483823,387,"women"
483841,8,"men"
483841,100,"women"
483850,2,"men"
483850,9,"women"
483869,193,"men"
483869,465,"women"
483878,52,"men"
483878,257,"women"
483887,16,"men"
483887,63,"women"
483896,17,"men"
483896,366,"women"
483911,0,"men"
483911,26,"women"
483920,185,"men"
483920,150,"women"
483948,54,"men"
483948,14,"women"
483957,6,"men"
483957,49,"women"
483975,374,"men"
483975,426,"women"
484002,274,"men"
484002,2820,"women"
484011,53,"men"
484011,137,"women"
484020,25,"men"
484020,10,"women"
484057,13,"men"
484057,445,"women"
484066,40,"men"
484066,552,"women"
484075,49,"men"
484075,19,"women"
484084,0,"men"
484084,99,"women"
484093,2,"men"
484093,138,"women"
484109,3,"men"
484109,149,"women"
484127,21,"men"
484127,111,"women"
484136,15,"men"
484136,45,"women"
484163,77,"men"
484163,177,"women"
484172,39,"men"
484172,120,"women"
484190,27,"men"
484190,15,"women"
484206,7,"men"
484206,339,"women"
484233,285,"men"
484233,195,"women"
484330,3,"men"
484330,57,"women"
484349,6,"men"
484349,117,"women"
484358,5,"men"
484358,124,"women"
484367,81,"men"
484367,673,"women"
484376,96,"men"
484376,825,"women"
484394,14,"men"
484394,178,"women"
484473,3028,"men"
484473,3750,"women"
484604,14,"men"
484604,935,"women"
484613,46880,"men"
484613,110076,"women"
484631,173,"men"
484631,239,"women"
484756,15,"men"
484756,24,"women"
484844,336,"men"
484844,416,"women"
484862,166,"men"
484862,193,"women"
484871,117,"men"
484871,0,"women"
484899,5,"men"
484899,375,"women"
484905,1513,"men"
484905,2936,"women"
484923,0,"men"
484923,70,"women"
484932,934,"men"
484932,1292,"women"
484950,23,"men"
484950,153,"women"
484996,4,"men"
484996,211,"women"
485014,3,"men"
485014,155,"women"
485032,11,"men"
485032,226,"women"
485111,4279,"men"
485111,7218,"women"
485166,39,"men"
485166,141,"women"
485236,2,"men"
485236,115,"women"
485272,157,"men"
485272,1128,"women"
485342,323,"men"
485342,191,"women"
485360,1,"men"
485360,19,"women"
485379,111,"men"
485379,397,"women"
485388,96,"men"
485388,474,"women"
485397,12,"men"
485397,246,"women"
485403,28,"men"
485403,77,"women"
485412,32,"men"
485412,156,"women"
485458,2158,"men"
485458,3710,"women"
485476,3,"men"
485476,190,"women"
485485,58,"men"
485485,383,"women"
485494,148,"men"
485494,24,"women"
485500,145,"men"
485500,34,"women"
485519,360,"men"
485519,294,"women"
485546,478,"men"
485546,405,"women"
485564,38,"men"
485564,387,"women"
485573,72,"men"
485573,399,"women"
485591,2,"men"
485591,46,"women"
485607,3,"men"
485607,63,"women"
485698,111,"men"
485698,23,"women"
485768,582,"men"
485768,408,"women"
485801,15,"men"
485801,104,"women"
485856,14,"men"
485856,29,"women"
485874,3,"men"
485874,319,"women"
485926,85,"men"
485926,219,"women"
485953,91,"men"
485953,12,"women"
485962,25,"men"
485962,9,"women"
485999,150,"men"
485999,0,"women"
486017,17,"men"
486017,0,"women"
486026,137,"men"
486026,0,"women"
486053,177,"men"
486053,50,"women"
486123,24,"men"
486123,19,"women"
486150,54,"men"
486150,120,"women"
486169,105,"men"
486169,14,"women"
486196,269,"men"
486196,0,"women"
486202,0,"men"
486202,13,"women"
486239,202,"men"
486239,278,"women"
486248,151,"men"
486248,225,"women"
486257,210,"men"
486257,268,"women"
486284,71,"men"
486284,170,"women"
486345,391,"men"
486345,14,"women"
486354,189,"men"
486354,52,"women"
486372,227,"men"
486372,39,"women"
486381,16,"men"
486381,271,"women"
486406,0,"men"
486406,28,"women"
486415,49,"men"
486415,540,"women"
486424,25,"men"
486424,205,"women"
486433,32,"men"
