"unitid","Year","Murder","Negligent Manslaughter","Rape","Fondling","Incest","Statuatory Rape","Robbery","Aggravated Assault","Burglary","Motor Vehicle Theft","Arson"
186274001,"2022",0,0,0,0,0,0,0,0,0,0,0
186274002,"2022",0,0,0,0,0,0,0,0,0,0,0
186283001,"2022",0,0,5,2,0,0,0,0,2,0,0
186283002,"2022",0,0,0,0,0,0,0,0,2,0,0
186371001,"2022",0,0,5,0,0,0,1,0,2,0,0
186371002,"2022",0,0,0,0,0,0,0,0,0,0,0
186371003,"2022",0,0,0,0,0,0,0,0,0,0,0
186380001,"2022",0,0,16,17,0,0,7,9,15,6,0
186380003,"2022",0,0,0,0,0,0,0,0,0,0,0
186380004,"2022",0,0,0,0,0,0,0,0,0,0,0
186380005,"2022",0,0,0,0,0,0,0,0,0,0,0
186380006,"2022",0,0,0,0,0,0,0,0,0,0,0
186380007,"2022",0,0,0,0,0,0,0,0,0,0,0
186380008,"2022",0,0,0,0,0,0,0,0,0,0,0
186380009,"2022",0,0,0,0,0,0,0,0,0,0,0
186380010,"2022",0,0,0,0,0,0,0,0,0,0,0
186380011,"2022",0,0,0,0,0,0,0,0,0,0,0
186380012,"2022",0,0,0,0,0,0,0,0,0,0,0
186380013,"2022",0,0,0,0,0,0,0,0,0,0,0
186380014,"2022",0,0,0,0,0,0,0,0,0,0,0
186380015,"2022",0,0,0,0,0,0,0,0,0,0,0
186380016,"2022",0,0,0,0,0,0,0,0,0,0,0
186380017,"2022",0,0,0,0,0,0,0,0,0,0,0
186380018,"2022",0,0,0,0,0,0,0,0,0,0,0
186380019,"2022",0,0,0,0,0,0,0,0,0,0,0
186399001,"2022",0,0,4,3,0,0,1,2,2,7,0
186399002,"2022",0,0,3,3,0,0,1,1,10,0,0
186399004,"2022",0,0,0,0,0,0,0,0,0,0,0
186399005,"2022",0,0,0,0,0,0,0,0,0,0,0
186399006,"2022",0,0,0,0,0,0,0,0,0,0,0
186405001,"2022",0,0,0,0,0,0,0,0,0,0,0
186423001,"2022",0,0,0,0,0,0,0,0,0,0,0
186432001,"2022",0,0,0,1,0,0,0,0,1,0,0
186469001,"2022",0,0,0,0,0,0,0,0,0,0,0
186584001,"2022",0,0,3,4,0,0,0,0,11,0,0
186584002,"2022",0,0,0,0,0,0,0,0,1,0,0
186584003,"2022",0,0,0,0,0,0,0,0,3,0,0
186584005,"2022",0,0,0,0,0,0,0,0,1,0,0
186593001,"2022",0,0,0,0,0,0,0,0,0,0,0
186618001,"2022",0,0,0,1,0,0,0,0,0,0,0
186645001,"2022",0,0,0,0,0,0,0,0,0,0,0
186867001,"2022",0,0,5,1,0,0,0,0,1,0,0
186876001,"2022",0,0,8,2,0,0,0,0,0,1,0
186876003,"2022",0,0,0,0,0,0,0,0,0,0,0
186876004,"2022",0,0,0,0,0,0,0,0,0,0,0
186876005,"2022",0,0,0,0,0,0,0,0,0,0,0
186876006,"2022",0,0,0,0,0,0,0,0,0,0,0
186876007,"2022",0,0,1,0,0,0,0,1,0,1,0
186900001,"2022",0,0,0,0,0,0,0,0,0,0,0
187000001,"2022",0,0,0,0,0,0,0,0,0,0,0
187046001,"2022",0,0,0,0,0,0,0,0,2,0,0
187134001,"2022",0,0,5,4,0,0,0,0,0,0,0
187198001,"2022",0,0,0,0,0,0,0,0,0,0,0
187198002,"2022",0,0,0,0,0,0,0,0,0,0,0
187198003,"2022",0,0,0,0,0,0,0,0,0,0,0
187198005,"2022",0,0,0,0,0,0,0,0,0,0,0
187444001,"2022",0,0,2,4,0,0,0,1,2,2,0
187505001,"2022",0,0,0,0,0,0,0,0,0,0,0
187505003,"2022",0,0,0,0,0,0,0,0,0,0,0
187505004,"2022",0,0,0,0,0,0,0,0,0,0,0
187505005,"2022",0,0,0,0,0,0,0,0,0,0,0
187505007,"2022",0,0,0,0,0,0,0,0,0,0,0
187505008,"2022",0,0,0,0,0,0,0,0,0,0,0
187505009,"2022",0,0,0,0,0,0,0,0,0,0,0
187505011,"2022",0,0,0,0,0,0,0,0,0,0,0
187505012,"2022",0,0,0,0,0,0,0,0,0,0,0
187505014,"2022",0,0,0,0,0,0,0,0,0,0,0
187505015,"2022",0,0,0,0,0,0,0,0,0,0,0
187505019,"2022",0,0,0,0,0,0,0,0,0,0,0
187532001,"2022",0,0,0,1,0,0,0,0,1,3,0
187532003,"2022",0,0,0,0,0,0,0,1,2,0,0
187532005,"2022",0,0,0,0,0,0,0,0,0,1,0
187532006,"2022",0,0,0,0,0,0,0,0,0,0,0
187532007,"2022",0,0,0,0,0,0,0,0,0,0,0
187532009,"2022",0,0,0,0,0,0,0,0,0,0,0
187532010,"2022",0,0,0,0,0,0,0,0,0,0,0
187532011,"2022",0,0,0,0,0,0,0,0,0,0,0
187532012,"2022",0,0,0,0,0,0,0,0,0,0,0
187596001,"2022",0,0,0,0,0,0,0,0,0,0,0
187620001,"2022",0,0,7,2,0,0,2,1,64,14,0
187620002,"2022",0,0,0,0,0,0,0,0,2,0,0
187620003,"2022",0,0,0,0,0,0,0,0,0,0,0
187620004,"2022",0,0,0,0,0,0,0,0,0,0,0
187620005,"2022",0,0,0,0,0,0,0,0,0,0,0
187620007,"2022",0,0,0,0,0,0,0,0,0,0,0
187639001,"2022",0,0,0,0,0,0,0,0,4,0,0
187648001,"2022",0,0,1,0,0,0,0,0,1,4,0
187666001,"2022",0,0,0,0,0,0,0,0,0,0,0
187745001,"2022",0,0,0,0,0,0,0,0,0,0,0
187897001,"2022",0,0,0,0,0,0,0,0,0,0,0
187903001,"2022",0,0,2,0,0,0,0,0,0,1,0
187912001,"2022",0,0,0,0,0,0,0,0,3,1,0
187958001,"2022",0,0,0,0,0,0,0,0,0,0,0
187967001,"2022",0,0,0,0,0,0,0,0,0,4,1
187976001,"2022",0,0,0,0,0,0,0,0,0,0,0
187985001,"2022",1,0,26,23,0,0,7,55,43,118,2
187985002,"2022",0,0,0,0,0,0,0,0,0,0,0
187994001,"2022",0,0,0,0,0,0,0,0,0,0,0
188003001,"2022",0,0,0,0,0,0,0,0,0,0,0
188021001,"2022",0,0,0,0,0,0,0,0,0,0,0
188030001,"2022",0,0,7,2,0,0,2,1,64,14,0
188049001,"2022",0,0,0,0,0,0,0,0,0,0,0
188058001,"2022",0,0,0,0,0,0,0,0,0,0,0
188100001,"2022",0,0,0,0,0,0,0,1,0,3,0
188100002,"2022",0,0,0,0,0,0,0,0,0,0,0
188100003,"2022",0,0,0,0,0,0,0,0,0,0,0
188100004,"2022",0,0,0,0,0,0,0,0,0,0,0
188100005,"2022",0,0,0,0,0,0,0,0,0,0,0
188137001,"2022",0,0,0,0,0,0,0,0,0,0,0
188182001,"2022",0,0,0,0,0,0,0,0,0,0,0
188207001,"2022",0,0,0,0,0,0,0,0,0,0,0
188216001,"2022",0,0,0,0,0,0,0,1,0,0,0
188225001,"2022",0,0,0,0,0,0,0,0,0,0,0
188261001,"2022",0,0,0,0,0,0,0,0,0,0,0
188289001,"2022",0,0,0,0,0,0,0,0,0,0,0
188304001,"2022",0,0,1,0,0,0,0,1,0,0,0
188340001,"2022",0,0,0,0,0,0,0,0,0,0,0
188429001,"2022",0,0,3,3,0,0,0,1,0,1,0
188429002,"2022",0,0,0,0,0,0,0,0,0,0,0
188429004,"2022",0,0,0,0,0,0,0,0,0,0,0
188429005,"2022",0,0,0,0,0,0,0,0,0,0,0
188438001,"2022",0,0,1,3,0,0,0,0,0,1,0
188517001,"2022",0,0,0,0,0,0,0,0,0,0,0
188526001,"2022",0,0,0,0,0,0,0,0,1,1,0
188526002,"2022",0,0,0,0,0,0,0,0,0,0,0
188535001,"2022",0,0,0,0,0,0,0,0,0,0,0
188580001,"2022",0,0,0,1,0,0,1,0,0,2,0
188641001,"2022",0,0,0,0,0,0,0,0,0,1,0
188650001,"2022",0,0,0,0,0,0,0,0,0,0,0
188669001,"2022",0,0,0,0,0,0,0,0,0,0,0
188678001,"2022",0,0,0,0,0,0,0,0,0,0,0
188687001,"2022",0,0,0,0,0,0,0,0,0,0,0
188854001,"2022",0,0,0,0,0,0,0,0,0,0,0
188854002,"2022",0,0,0,1,0,0,1,0,0,0,0
188890001,"2022",0,0,0,0,0,0,0,0,0,0,0
188915001,"2022",0,0,0,1,0,0,0,0,0,0,0
188942001,"2022",0,0,0,0,0,0,0,0,0,0,0
189015001,"2022",0,0,0,0,0,0,0,0,0,0,0
189088001,"2022",0,0,4,6,0,0,0,1,12,0,0
189088002,"2022",0,0,0,0,0,0,0,0,0,0,0
189088003,"2022",0,0,5,2,0,0,0,0,0,0,1
189088005,"2022",0,0,0,0,0,0,0,0,0,0,0
189088006,"2022",0,0,0,0,0,0,0,0,0,0,0
189088007,"2022",0,0,0,0,0,0,0,0,2,0,0
189097001,"2022",0,0,2,0,0,0,1,0,2,0,0
189219001,"2022",0,0,0,0,0,0,0,0,0,0,0
189228001,"2022",0,0,0,0,0,0,0,0,0,0,0
189255001,"2022",0,0,0,0,0,0,0,0,0,0,0
189273001,"2022",0,0,0,0,0,0,0,0,0,0,0
189282001,"2022",0,0,0,0,0,0,0,0,0,0,0
189404001,"2022",0,0,0,0,0,0,0,0,0,0,0
189413001,"2022",0,0,0,0,0,0,0,0,0,0,0
189468001,"2022",0,0,0,0,0,0,0,0,0,0,0
189477001,"2022",0,0,0,0,0,0,0,0,0,0,0
189501001,"2022",0,0,0,0,0,0,0,0,0,0,0
189547001,"2022",0,0,0,0,0,0,0,0,0,0,0
189565001,"2022",0,0,0,0,0,0,0,0,0,0,0
189565002,"2022",0,0,0,0,0,0,0,0,0,0,0
189583001,"2022",0,0,0,0,0,0,0,0,0,0,0
189583002,"2022",0,0,0,0,0,0,0,0,0,0,0
189583003,"2022",0,0,0,0,0,0,0,0,0,0,0
189592001,"2022",0,0,0,0,0,0,0,0,0,0,0
189592002,"2022",0,0,0,0,0,0,0,0,0,0,0
189705001,"2022",0,0,2,1,0,0,0,0,1,0,0
189714001,"2022",0,0,0,0,0,0,0,0,0,0,0
189714002,"2022",0,0,0,0,0,0,0,0,0,0,0
189811001,"2022",0,0,0,0,0,0,0,0,0,0,0
189839001,"2022",0,0,0,0,0,0,0,0,0,0,0
189839003,"2022",0,0,0,0,0,0,0,0,0,0,0
189857001,"2022",0,0,0,0,0,0,0,0,0,0,0
189990001,"2022",0,0,0,0,0,0,0,0,0,0,0
190008001,"2022",0,0,0,0,0,0,0,0,0,0,0
190044001,"2022",0,0,0,0,0,0,0,0,7,0,0
190044002,"2022",0,0,0,0,0,0,0,0,0,0,0
190044003,"2022",0,0,0,0,0,0,0,0,0,0,0
190044004,"2022",0,0,0,0,0,0,0,0,0,0,0
190053001,"2022",0,0,0,0,0,0,0,0,0,0,0
190071001,"2022",0,0,0,0,0,0,0,0,0,0,0
190080001,"2022",0,0,0,0,0,0,0,0,0,0,0
190099001,"2022",0,0,3,1,0,0,0,0,9,0,0
190114001,"2022",0,0,0,0,0,0,0,0,0,0,0
190114002,"2022",0,0,0,0,0,0,0,0,0,0,0
190150001,"2022",0,0,13,6,0,0,1,2,53,0,0
190150002,"2022",0,0,0,1,0,0,0,0,2,0,0
190150004,"2022",0,0,0,0,0,0,0,0,0,0,0
190150005,"2022",0,0,0,0,0,0,0,0,0,0,0
190150006,"2022",0,0,0,0,0,0,0,0,0,0,0
190169001,"2022",0,0,0,0,0,0,0,0,0,0,0
190239001,"2022",0,0,0,0,0,0,0,0,0,0,0
190318001,"2022",0,0,0,0,0,0,0,0,0,0,0
190372001,"2022",0,0,0,0,0,0,0,0,0,0,0
190415001,"2022",0,0,25,24,0,0,2,2,19,5,1
190415002,"2022",0,0,0,0,0,0,0,0,0,0,0
190415003,"2022",0,0,0,0,0,0,0,0,0,0,0
190424001,"2022",0,0,0,0,0,0,0,0,0,0,0
190424004,"2022",0,0,0,0,0,0,0,0,0,0,0
190424005,"2022",0,0,0,0,0,0,0,0,0,0,0
190442001,"2022",0,0,0,0,0,0,0,0,0,0,0
190442002,"2022",0,0,0,0,0,0,0,0,0,0,0
190442005,"2022",0,0,0,0,0,0,0,0,0,0,0
190442006,"2022",0,0,0,0,0,0,0,0,0,0,0
190451001,"2022",0,0,2,0,0,0,0,0,0,0,0
190503001,"2022",0,0,6,5,0,0,1,0,1,0,0
190503002,"2022",0,0,1,0,0,0,0,0,0,0,0
190503003,"2022",0,0,0,0,0,0,0,0,0,0,0
190503004,"2022",0,0,0,0,0,0,0,0,0,0,0
190512001,"2022",0,0,0,0,0,0,0,0,0,0,0
190521001,"2022",0,0,0,0,0,0,1,0,0,0,0
190530001,"2022",0,0,0,1,0,0,1,0,1,0,0
190549001,"2022",0,0,0,0,0,0,0,0,0,0,0
190558001,"2022",0,0,0,2,0,0,0,0,0,0,0
190567001,"2022",0,0,1,9,0,0,2,1,8,1,0
190576001,"2022",0,0,0,0,0,0,0,0,0,0,0
190576002,"2022",0,0,0,0,0,0,0,0,0,0,0
190576003,"2022",0,0,0,0,0,0,0,0,0,0,0
190576004,"2022",0,0,0,0,0,0,0,0,0,0,0
190576005,"2022",0,0,0,0,0,0,0,0,0,0,0
190585001,"2022",0,0,0,1,0,0,0,0,0,0,0
190594001,"2022",0,0,0,0,0,0,0,0,0,0,0
190594003,"2022",0,0,0,0,0,0,0,0,0,0,0
190594004,"2022",0,0,1,1,0,0,0,0,0,0,0
190594005,"2022",0,0,0,0,0,0,0,0,0,0,0
190594007,"2022",0,0,0,0,0,0,0,0,0,0,0
190600001,"2022",0,0,0,0,0,0,0,1,3,0,0
190619001,"2022",0,0,0,2,0,0,0,0,0,0,0
190628001,"2022",0,0,1,0,0,0,0,0,0,0,0
190637001,"2022",0,0,0,0,0,0,0,0,0,0,0
190646001,"2022",0,0,0,0,0,0,0,0,0,0,0
190655001,"2022",0,0,0,0,0,0,0,0,0,0,0
190664001,"2022",0,0,0,3,0,0,0,0,0,0,0
190673001,"2022",0,0,0,1,0,0,0,0,0,0,0
190682001,"2022",0,0,0,0,0,0,0,0,0,0,0
190691001,"2022",0,0,0,0,0,0,0,0,0,0,0
190707001,"2022",0,0,0,0,0,0,0,0,0,0,0
190716001,"2022",0,0,0,0,0,0,0,0,5,1,0
190725001,"2022",0,0,1,0,0,0,0,0,0,0,0
190725004,"2022",0,0,0,0,0,0,0,0,0,0,0
190752001,"2022",0,0,0,0,0,0,0,0,0,0,0
190761001,"2022",0,0,1,1,0,0,0,2,2,0,0
190840001,"2022",0,0,0,0,0,0,0,0,0,0,0
190956001,"2022",0,0,0,0,0,0,0,0,0,0,0
190983001,"2022",0,0,0,1,0,0,0,0,5,1,0
191083001,"2022",0,0,0,0,0,0,0,0,0,0,0
191083002,"2022",0,0,0,0,0,0,0,0,0,0,0
191083003,"2022",0,0,0,0,0,0,0,0,0,0,0
191126001,"2022",0,0,1,1,0,0,0,0,0,0,0
191126002,"2022",0,0,0,0,0,0,0,0,0,0,0
191126003,"2022",0,0,0,0,0,0,0,0,0,0,0
191126004,"2022",0,0,0,0,0,0,0,0,0,0,0
191199001,"2022",0,0,0,0,0,0,0,0,0,0,0
191205001,"2022",0,0,0,0,0,0,0,0,0,0,0
191241001,"2022",0,0,15,2,0,0,1,0,10,7,0
191241002,"2022",0,0,3,1,0,0,0,0,4,7,0
191241003,"2022",0,0,0,0,0,0,0,0,0,0,0
191241004,"2022",0,0,0,0,0,0,0,0,0,0,0
191241005,"2022",0,0,0,0,0,0,0,0,0,0,0
191241006,"2022",0,0,0,0,0,0,0,0,0,0,0
191241007,"2022",0,0,0,0,0,0,0,0,0,0,0
191302001,"2022",0,0,0,0,0,0,0,0,0,0,0
191311001,"2022",0,0,0,0,0,0,0,0,0,0,0
191339001,"2022",0,0,0,0,0,0,0,1,0,0,0
191515001,"2022",0,0,5,0,0,0,0,0,1,0,0
191533001,"2022",0,0,5,6,0,0,0,0,1,0,0
191533002,"2022",0,0,0,0,0,0,0,0,0,0,0
191597001,"2022",0,0,0,0,0,0,0,0,0,0,0
191612001,"2022",0,0,1,0,0,0,0,0,0,0,0
191621001,"2022",0,0,1,0,0,0,0,0,0,0,0
191630001,"2022",0,0,22,1,0,0,0,1,8,5,2
191649001,"2022",0,0,6,5,0,0,0,1,3,0,0
191676001,"2022",0,0,0,2,0,0,0,0,0,0,0
191676003,"2022",0,0,0,0,0,0,0,0,0,0,0
191719001,"2022",0,0,0,0,0,0,0,1,1,0,0
191728001,"2022",0,0,0,0,0,0,0,0,0,0,0
191728002,"2022",0,0,0,0,0,0,0,0,0,0,0
191931001,"2022",0,0,0,2,0,0,0,0,0,0,0
191931004,"2022",0,0,0,0,0,0,0,0,0,0,0
191940001,"2022",0,0,0,0,0,0,0,0,0,0,0
191959001,"2022",0,0,0,0,0,0,0,0,0,0,0
191968001,"2022",0,0,10,7,0,0,0,0,7,0,0
191968002,"2022",0,0,0,0,0,0,0,0,0,0,0
191968003,"2022",0,0,0,0,0,0,0,0,0,0,0
191986001,"2022",0,0,1,1,0,0,0,0,1,1,0
191986002,"2022",0,0,0,0,0,0,0,0,1,1,0
191986003,"2022",0,0,0,0,0,0,0,0,0,0,0
192004001,"2022",0,0,0,0,0,0,0,0,0,0,0
192004002,"2022",0,0,0,0,0,0,0,0,0,0,0
192004005,"2022",0,0,0,0,0,0,0,0,0,0,0
192022001,"2022",0,0,0,0,0,0,0,0,0,0,0
192040001,"2022",0,0,0,0,0,0,0,2,0,0,0
192110001,"2022",0,0,0,1,0,0,0,0,0,0,0
192165001,"2022",0,0,0,0,0,0,0,0,0,0,0
192192001,"2022",0,0,6,3,0,0,0,0,0,0,0
192192002,"2022",0,0,0,0,0,0,0,0,0,0,0
192192003,"2022",0,0,0,0,0,0,0,0,0,0,0
192271001,"2022",0,0,0,0,0,0,0,0,0,0,0
192323001,"2022",0,0,3,3,0,0,0,0,4,1,0
192323002,"2022",0,0,0,0,0,0,0,0,0,0,0
192448001,"2022",0,0,0,0,0,0,0,0,0,0,0
192448002,"2022",0,0,0,0,0,0,0,0,1,0,0
192448003,"2022",0,0,0,0,0,0,0,0,0,0,0
192448004,"2022",0,0,0,0,0,0,0,0,0,0,0
192448005,"2022",0,0,0,0,0,0,0,0,0,0,0
192484001,"2022",0,0,0,0,0,0,0,0,0,0,0
192509001,"2022",0,0,0,0,0,0,0,0,0,0,0
192509002,"2022",0,0,0,0,0,0,0,0,0,0,0
192509003,"2022",0,0,0,0,0,0,0,0,0,0,0
192624001,"2022",0,0,0,0,0,0,0,0,0,0,0
192688001,"2022",0,0,0,0,0,0,0,0,0,0,0
192703001,"2022",0,0,2,0,0,0,0,0,4,1,0
192712001,"2022",0,0,0,1,0,0,0,0,0,0,0
192749001,"2022",0,0,1,0,0,0,0,0,0,0,0
192785001,"2022",0,0,0,0,0,0,0,0,0,0,0
192800001,"2022",0,0,0,0,0,0,0,0,0,0,0
192819001,"2022",0,0,5,4,0,0,0,0,2,2,1
192819003,"2022",0,0,0,0,0,0,0,0,0,0,0
192864001,"2022",0,0,0,0,0,0,0,0,0,0,0
192925001,"2022",0,0,0,0,0,0,0,0,0,1,0
192925003,"2022",0,0,0,0,0,0,0,0,0,0,0
192961001,"2022",0,0,0,0,0,0,0,0,0,0,0
192970001,"2022",0,0,0,0,0,0,0,0,0,0,0
193016001,"2022",0,0,1,0,0,0,0,1,1,0,0
193016002,"2022",0,0,0,0,0,0,0,0,0,0,0
193016005,"2022",0,0,0,0,0,0,0,0,0,0,0
193052001,"2022",0,0,0,0,0,0,0,0,0,0,0
193061001,"2022",0,0,0,0,0,0,0,0,0,0,0
193070001,"2022",0,0,0,0,0,0,0,0,0,0,0
193201001,"2022",0,0,0,0,0,0,0,0,0,0,0
193247001,"2022",0,0,0,0,0,0,0,0,0,0,0
193265001,"2022",0,0,0,0,0,0,0,0,0,0,0
193283001,"2022",0,0,0,3,0,0,0,0,0,0,0
193283002,"2022",0,0,0,0,0,0,0,0,0,0,0
193292001,"2022",0,0,0,0,0,0,0,0,0,0,0
193308001,"2022",0,0,0,0,0,0,0,0,0,0,0
193308002,"2022",0,0,0,1,0,0,0,0,2,0,0
193326001,"2022",0,0,3,0,0,0,0,0,2,1,0
193326002,"2022",0,0,0,0,0,0,0,0,0,0,0
193326003,"2022",0,0,0,0,0,0,0,0,0,0,0
193326004,"2022",0,0,0,0,0,0,0,0,0,0,0
193353001,"2022",0,0,0,0,0,0,0,0,0,0,0
193380001,"2022",0,0,0,0,0,0,0,0,0,0,0
193399001,"2022",0,0,1,0,0,0,0,0,0,0,0
193405001,"2022",0,0,0,3,0,0,0,0,0,0,0
193478001,"2022",0,0,0,1,0,0,0,0,0,0,1
193584001,"2022",0,0,9,3,0,0,0,1,14,1,0
193609001,"2022",0,0,0,0,0,0,0,0,0,0,0
193654001,"2022",0,0,3,1,0,0,1,1,1,1,0
193654003,"2022",0,0,0,0,0,0,0,0,0,0,0
193751001,"2022",0,0,0,0,0,0,0,0,0,0,0
193751002,"2022",0,0,0,0,0,0,0,0,0,0,0
193751003,"2022",0,0,0,0,0,0,0,0,0,0,0
193821001,"2022",0,0,0,0,0,0,0,0,0,0,0
193830001,"2022",0,0,0,0,0,0,0,0,0,0,0
193858001,"2022",0,0,0,0,0,0,0,0,0,0,0
193858002,"2022",0,0,0,0,0,0,0,0,0,0,0
193894001,"2022",0,0,0,0,0,0,0,0,0,0,0
193900001,"2022",0,0,1,6,0,0,0,4,18,0,1
193900002,"2022",0,0,1,2,0,0,1,2,1,0,1
193900003,"2022",0,0,0,0,0,0,0,0,0,0,0
193900004,"2022",0,0,0,0,0,0,0,0,0,0,0
193900005,"2022",0,0,0,0,0,0,0,0,0,0,0
193900006,"2022",0,0,0,0,0,0,0,0,0,0,0
193900007,"2022",0,0,0,0,0,0,0,0,0,0,0
193900008,"2022",0,0,0,0,0,0,0,0,0,0,0
193900009,"2022",0,0,0,0,0,0,0,0,0,0,0
193900012,"2022",0,0,0,0,0,0,0,0,0,0,0
193900013,"2022",0,0,0,0,0,0,0,0,0,0,0
193900014,"2022",0,0,0,0,0,0,0,0,0,0,0
193900016,"2022",0,0,1,2,0,0,0,0,0,0,0
193900017,"2022",0,0,0,0,0,0,0,0,0,0,0
193900018,"2022",0,0,0,0,0,0,0,1,0,0,0
193900019,"2022",0,0,0,0,0,0,0,0,1,0,0
193900023,"2022",0,0,0,0,0,0,0,0,0,0,0
193900024,"2022",0,0,0,0,0,0,0,0,0,0,0
193900025,"2022",0,0,0,0,0,0,0,1,1,0,0
193900026,"2022",0,0,0,0,0,0,0,0,0,0,0
193900027,"2022",0,0,0,1,0,0,0,0,0,0,0
193900028,"2022",0,0,0,0,0,0,0,0,0,0,0
193900029,"2022",0,0,0,0,0,0,0,0,0,0,0
193946001,"2022",0,0,0,2,0,0,0,0,2,0,0
193946002,"2022",0,0,0,0,0,0,0,0,1,0,0
193973001,"2022",0,0,6,3,0,0,0,0,0,0,0
193991001,"2022",0,0,0,0,0,0,0,0,0,0,0
194028001,"2022",0,0,0,0,0,0,0,0,0,0,0
194028002,"2022",0,0,0,0,0,0,0,0,0,0,0
194028003,"2022",0,0,0,0,0,0,0,0,0,0,0
194073001,"2022",0,0,0,0,0,0,0,0,0,0,0
194091001,"2022",0,0,0,0,0,0,0,0,0,0,0
194091004,"2022",0,0,0,1,0,0,0,0,0,0,0
194091006,"2022",0,0,2,0,0,0,0,0,1,0,0
194116001,"2022",0,0,0,0,0,0,0,0,0,0,0
194189001,"2022",0,0,0,0,0,0,0,0,0,0,0
194222001,"2022",0,0,3,2,0,0,1,0,0,1,1
194222002,"2022",0,0,0,0,0,0,0,0,0,0,0
194222003,"2022",0,0,0,0,0,0,0,0,0,0,0
194240001,"2022",0,0,0,0,0,0,0,0,0,0,0
194240002,"2022",0,0,0,0,0,0,0,0,0,0,0
194259001,"2022",0,0,0,0,0,0,0,0,0,0,0
194310001,"2022",0,0,2,0,0,0,0,0,0,0,0
194310002,"2022",0,0,0,0,0,0,0,0,0,0,0
194310003,"2022",0,0,2,0,0,0,0,0,0,0,0
194392001,"2022",0,0,1,0,0,0,0,0,0,0,0
194435001,"2022",0,0,0,0,0,0,0,0,0,0,0
194499001,"2022",0,0,0,0,0,0,0,0,0,0,0
194569001,"2022",0,0,0,0,0,0,0,0,0,0,0
194578001,"2022",0,0,2,1,0,0,0,0,0,0,0
194578002,"2022",0,0,0,0,0,0,0,0,0,0,0
194578004,"2022",0,0,0,0,0,0,0,0,0,0,0
194657001,"2022",0,0,0,0,0,0,0,0,0,0,0
194666001,"2022",0,0,0,0,0,0,0,0,0,0,0
194693001,"2022",0,0,0,0,0,0,0,0,0,0,0
194718001,"2022",0,0,0,0,0,0,0,0,0,0,0
194736001,"2022",0,0,0,0,0,0,0,0,0,0,0
194763001,"2022",0,0,0,0,0,0,0,0,0,0,0
194824001,"2022",0,0,5,2,0,0,0,0,4,0,1
194958001,"2022",0,0,3,2,0,0,0,0,1,0,0
195003001,"2022",0,0,10,6,0,0,0,0,8,4,2
195003003,"2022",0,0,0,0,0,0,0,0,0,0,0
195003004,"2022",0,0,0,0,0,0,0,0,0,0,0
195003005,"2022",0,0,0,0,0,0,0,0,0,0,0
195030001,"2022",0,0,17,7,0,0,1,9,5,6,0
195058001,"2022",0,0,0,0,0,0,0,0,0,0,0
195058003,"2022",0,0,0,0,0,0,0,0,0,0,0
195058004,"2022",0,0,0,0,0,0,0,0,0,0,0
195058005,"2022",0,0,0,0,0,0,0,0,0,0,0
195067001,"2022",0,0,0,0,0,0,0,0,0,0,0
195128001,"2022",0,0,1,0,0,0,0,0,1,0,0
195128002,"2022",0,0,0,0,0,0,0,0,1,0,0
195155001,"2022",0,0,0,0,0,0,0,0,0,0,0
195155002,"2022",0,0,0,0,0,0,0,0,0,0,0
195164001,"2022",0,0,6,3,0,0,0,1,2,0,0
195173001,"2022",0,0,0,0,0,0,0,0,0,0,0
195191001,"2022",0,0,0,0,0,0,0,0,1,0,0
195216001,"2022",0,0,6,4,0,0,0,0,0,0,0
195234001,"2022",0,0,4,0,0,0,0,0,0,0,0
195243001,"2022",0,0,0,0,0,0,0,0,1,0,0
195289001,"2022",0,0,0,0,0,0,0,0,0,0,0
195304001,"2022",0,0,1,5,0,0,0,0,4,0,0
195322001,"2022",0,0,0,0,0,0,0,0,0,0,0
195438001,"2022",0,0,0,0,0,0,0,0,0,0,0
195474001,"2022",0,0,5,8,0,0,0,1,1,2,0
195526001,"2022",0,0,5,5,0,0,0,0,1,0,3
195526003,"2022",0,0,0,0,0,0,0,0,0,0,0
195544001,"2022",0,0,0,0,0,0,0,0,0,0,0
195544003,"2022",0,0,0,0,0,0,0,0,0,0,0
195580001,"2022",0,0,0,0,0,0,0,0,0,0,0
195702001,"2022",0,0,0,0,0,0,0,0,1,0,0
195702002,"2022",0,0,0,0,0,0,0,0,1,0,0
195720001,"2022",0,0,0,0,0,0,0,0,1,1,0
195784001,"2022",0,0,0,0,0,0,0,0,0,0,0
195809001,"2022",0,0,3,3,0,0,0,1,6,1,0
195809002,"2022",0,0,0,0,0,0,0,0,0,0,0
195809004,"2022",0,0,0,0,0,0,0,0,0,0,0
195809005,"2022",0,0,0,0,0,0,0,0,0,0,0
195809006,"2022",0,0,0,0,0,0,0,0,0,0,0
195809009,"2022",0,0,0,0,0,0,0,0,0,0,0
195809010,"2022",0,0,0,0,0,0,0,0,0,0,0
195988001,"2022",0,0,0,0,0,0,0,0,0,0,0
196006001,"2022",0,0,4,1,0,0,0,0,0,1,0
196006002,"2022",0,0,0,0,0,0,0,0,0,0,0
196006003,"2022",0,0,0,0,0,0,0,0,0,0,0
196015001,"2022",0,0,1,1,0,0,0,0,0,0,0
196024001,"2022",0,0,1,2,0,0,0,0,0,0,0
196033001,"2022",0,0,0,4,0,0,0,0,5,0,0
