"UNITID","Students","Demographic"
137023,414,"Men"
137023,313,"Women"
137032,4050,"Men"
137032,5642,"Women"
137078,9298,"Men"
137078,14638,"Women"
137087,730,"Men"
137087,733,"Women"
137096,5770,"Men"
137096,6988,"Women"
137120,712,"Men"
137120,404,"Women"
137209,6463,"Men"
137209,8927,"Women"
137245,825,"Men"
137245,748,"Women"
137272,78,"Men"
137272,1,"Women"
137281,2903,"Men"
137281,5024,"Women"
137315,964,"Men"
137315,1916,"Women"
137351,20819,"Men"
137351,28803,"Women"
137476,3161,"Men"
137476,4491,"Women"
137546,1599,"Men"
137546,2176,"Women"
137564,4749,"Men"
137564,6761,"Women"
137591,60,"Men"
137591,261,"Women"
137713,146,"Men"
137713,104,"Women"
137759,5222,"Men"
137759,7233,"Women"
137777,28,"Men"
137777,0,"Women"
137847,4842,"Men"
137847,6591,"Women"
137856,109,"Men"
137856,92,"Women"
137865,303,"Men"
137865,191,"Women"
137953,257,"Men"
137953,170,"Women"
137962,74,"Men"
137962,78,"Women"
138187,19410,"Men"
138187,28015,"Women"
138275,483,"Men"
138275,417,"Women"
138284,91,"Men"
138284,66,"Women"
138293,615,"Men"
138293,263,"Women"
138309,391,"Men"
138309,2730,"Women"
138354,5750,"Men"
138354,9072,"Women"
138372,1005,"Men"
138372,261,"Women"
138479,567,"Men"
138479,393,"Women"
138488,1937,"Men"
138488,975,"Women"
138497,171,"Men"
138497,107,"Women"
138558,1482,"Men"
138558,2343,"Women"
138600,12,"Men"
138600,1067,"Women"
138655,358,"Men"
138655,163,"Women"
138664,29,"Men"
138664,88,"Women"
138682,916,"Men"
138682,1803,"Women"
138716,1772,"Men"
138716,4996,"Women"
138761,291,"Men"
138761,205,"Women"
138822,15,"Men"
138822,500,"Women"
138840,1671,"Men"
138840,2827,"Women"
138868,1143,"Men"
138868,1117,"Women"
138901,489,"Men"
138901,1060,"Women"
138929,125,"Men"
138929,254,"Women"
138947,1020,"Men"
138947,3232,"Women"
138956,1674,"Men"
138956,2781,"Women"
139144,903,"Men"
139144,1581,"Women"
139153,160,"Men"
139153,199,"Women"
139199,337,"Men"
139199,2099,"Women"
139205,794,"Men"
139205,544,"Women"
139250,1035,"Men"
139250,2433,"Women"
139278,2314,"Men"
139278,4626,"Women"
139311,1909,"Men"
139311,4254,"Women"
139348,51,"Men"
139348,76,"Women"
139357,1030,"Men"
139357,2277,"Women"
139366,3220,"Men"
139366,4693,"Women"
139384,2729,"Men"
139384,4553,"Women"
139393,526,"Men"
139393,574,"Women"
139463,1862,"Men"
139463,3273,"Women"
139506,42,"Men"
139506,25,"Women"
139579,192,"Men"
139579,524,"Women"
139621,745,"Men"
139621,1075,"Women"
139630,508,"Men"
139630,442,"Women"
139658,5979,"Men"
139658,9196,"Women"
139700,1809,"Men"
139700,3573,"Women"
139719,942,"Men"
139719,1955,"Women"
139746,15,"Men"
139746,46,"Women"
139755,36169,"Men"
139755,17194,"Women"
139764,1262,"Men"
139764,2438,"Women"
139861,2420,"Men"
139861,4677,"Women"
139931,11041,"Men"
139931,16382,"Women"
139940,13743,"Men"
139940,21201,"Women"
139959,17804,"Men"
139959,25342,"Women"
139968,1026,"Men"
139968,2153,"Women"
139986,2014,"Men"
139986,4171,"Women"
139995,122,"Men"
139995,216,"Women"
140003,24,"Men"
140003,132,"Women"
140012,4329,"Men"
140012,6837,"Women"
140146,42,"Men"
140146,18,"Women"
140234,388,"Men"
140234,425,"Women"
140243,2823,"Men"
140243,4085,"Women"
140252,1356,"Men"
140252,1358,"Women"
140331,4828,"Men"
140331,6328,"Women"
140340,70,"Men"
140340,365,"Women"
140447,3098,"Men"
140447,6098,"Women"
140553,2846,"Men"
140553,1,"Women"
140562,335,"Men"
140562,632,"Women"
140571,195,"Men"
140571,237,"Women"
140678,995,"Men"
140678,1604,"Women"
140696,538,"Men"
140696,887,"Women"
140720,163,"Men"
140720,227,"Women"
140818,511,"Men"
140818,1346,"Women"
140827,29,"Men"
140827,36,"Women"
140872,636,"Men"
140872,597,"Women"
140942,1572,"Men"
140942,2370,"Women"
140951,5501,"Men"
140951,13049,"Women"
140960,1195,"Men"
140960,1998,"Women"
140988,646,"Men"
140988,672,"Women"
141006,873,"Men"
141006,922,"Women"
141060,170,"Men"
141060,3247,"Women"
141167,510,"Men"
141167,961,"Women"
141185,1152,"Men"
141185,1915,"Women"
141237,1238,"Men"
141237,1377,"Women"
141255,1563,"Men"
141255,2903,"Women"
141264,3154,"Men"
141264,7108,"Women"
141325,32,"Men"
141325,499,"Women"
141334,4527,"Men"
141334,9810,"Women"
141361,609,"Men"
141361,848,"Women"
141486,768,"Men"
141486,1941,"Women"
141565,955,"Men"
141565,1713,"Women"
141574,7994,"Men"
141574,12034,"Women"
141608,51,"Men"
141608,34,"Women"
141644,1729,"Men"
141644,3192,"Women"
141680,1707,"Men"
141680,1635,"Women"
141796,2051,"Men"
141796,3863,"Women"
141802,512,"Men"
141802,823,"Women"
141811,2530,"Men"
141811,3941,"Women"
141839,959,"Men"
141839,1833,"Women"
141981,972,"Men"
141981,1842,"Women"
141990,989,"Men"
141990,1776,"Women"
142054,85,"Men"
142054,393,"Women"
142090,46,"Men"
142090,48,"Women"
142115,11595,"Men"
142115,15603,"Women"
142179,1132,"Men"
142179,1881,"Women"
142276,5397,"Men"
142276,7664,"Women"
142285,6101,"Men"
142285,6185,"Women"
142294,529,"Men"
142294,561,"Women"
142328,1390,"Men"
142328,2411,"Women"
142407,3,"Men"
142407,85,"Women"
142443,1887,"Men"
142443,2698,"Women"
142461,658,"Men"
142461,977,"Women"
142489,6,"Men"
142489,64,"Women"
142522,21064,"Men"
142522,24521,"Women"
142559,4043,"Men"
142559,6133,"Women"
142832,310,"Men"
142832,1321,"Women"
142957,12,"Men"
142957,17,"Women"
143048,825,"Men"
143048,2569,"Women"
143084,1198,"Men"
143084,1372,"Women"
143118,1671,"Men"
143118,4252,"Women"
143215,3701,"Men"
143215,4791,"Women"
143233,25,"Men"
143233,36,"Women"
143279,1532,"Men"
143279,2469,"Women"
143288,213,"Men"
143288,300,"Women"
143297,15,"Men"
143297,178,"Women"
143358,2163,"Men"
143358,2614,"Women"
143376,4,"Men"
143376,187,"Women"
143464,0,"Men"
143464,82,"Women"
143473,3,"Men"
143473,48,"Women"
143491,3,"Men"
143491,61,"Women"
143552,0,"Men"
143552,33,"Women"
143613,535,"Men"
143613,1068,"Women"
143659,136,"Men"
143659,74,"Women"
143853,874,"Men"
143853,1693,"Women"
143978,210,"Men"
143978,890,"Women"
144005,669,"Men"
144005,1569,"Women"
144014,100,"Men"
144014,115,"Women"
144050,10087,"Men"
144050,8479,"Women"
144157,1484,"Men"
144157,1790,"Women"
144166,2431,"Men"
144166,6872,"Women"
144175,1442,"Men"
144175,1695,"Women"
144184,2858,"Men"
144184,3981,"Women"
144193,3100,"Men"
144193,3196,"Women"
144209,2535,"Men"
144209,3586,"Women"
144218,3689,"Men"
144218,4109,"Women"
144281,2204,"Men"
144281,3366,"Women"
144351,1763,"Men"
144351,3007,"Women"
144564,962,"Men"
144564,1335,"Women"
144573,5,"Men"
144573,168,"Women"
144740,9464,"Men"
144740,11746,"Women"
144795,133,"Men"
144795,312,"Women"
144865,12086,"Men"
144865,14138,"Women"
144883,234,"Men"
144883,234,"Women"
144892,3624,"Men"
144892,4881,"Women"
144944,4617,"Men"
144944,5634,"Women"
144962,1523,"Men"
144962,2474,"Women"
144971,291,"Men"
144971,236,"Women"
145099,21,"Men"
145099,257,"Women"
145239,37,"Men"
145239,163,"Women"
145275,140,"Men"
145275,173,"Women"
145309,14,"Men"
145309,27,"Women"
145336,1564,"Men"
145336,2833,"Women"
145354,2,"Men"
145354,38,"Women"
145372,559,"Men"
145372,545,"Women"
145406,5,"Men"
145406,485,"Women"
145424,2,"Men"
145424,53,"Women"
145433,3,"Men"
145433,133,"Women"
145497,56,"Men"
145497,126,"Women"
145521,544,"Men"
145521,816,"Women"
145558,793,"Men"
145558,1228,"Women"
145600,14994,"Men"
145600,18912,"Women"
145619,1326,"Men"
145619,1591,"Women"
145628,127,"Men"
145628,347,"Women"
145637,31825,"Men"
145637,27413,"Women"
145646,797,"Men"
145646,785,"Women"
145682,3094,"Men"
145682,4812,"Women"
145691,450,"Men"
145691,492,"Women"
145707,2097,"Men"
145707,1629,"Women"
145725,5473,"Men"
145725,3361,"Women"
145813,8998,"Men"
145813,12548,"Women"
145831,1203,"Men"
145831,1517,"Women"
145886,30,"Men"
145886,91,"Women"
146205,1259,"Men"
146205,1965,"Women"
146278,728,"Men"
146278,1128,"Women"
146296,6275,"Men"
146296,8139,"Women"
146339,550,"Men"
146339,410,"Women"
146348,1045,"Men"
146348,1519,"Women"
146366,1440,"Men"
146366,2229,"Women"
146418,1179,"Men"
146418,1790,"Women"
146427,571,"Men"
146427,565,"Women"
146454,0,"Men"
146454,52,"Women"
146472,5372,"Men"
146472,7158,"Women"
146481,793,"Men"
146481,1044,"Women"
146490,83,"Men"
146490,113,"Women"
146506,1629,"Men"
146506,2331,"Women"
146533,5,"Men"
146533,61,"Women"
146603,1974,"Men"
146603,2632,"Women"
146612,3381,"Men"
146612,3630,"Women"
146685,2239,"Men"
146685,3438,"Women"
146700,1145,"Men"
146700,394,"Women"
146719,5417,"Men"
146719,11967,"Women"
146728,47,"Men"
146728,54,"Women"
146755,12,"Men"
146755,53,"Women"
146807,3,"Men"
146807,57,"Women"
146816,19,"Men"
146816,291,"Women"
146977,69,"Men"
146977,56,"Women"
147004,4153,"Men"
147004,5246,"Women"
147013,1009,"Men"
147013,1383,"Women"
147031,25,"Men"
147031,37,"Women"
147129,31,"Men"
147129,236,"Women"
147244,717,"Men"
147244,869,"Women"
147341,384,"Men"
147341,329,"Women"
147369,1230,"Men"
147369,972,"Women"
147378,5488,"Men"
147378,5808,"Women"
147396,57,"Men"
147396,2,"Women"
147411,1493,"Men"
147411,2069,"Women"
147536,1961,"Men"
147536,6954,"Women"
147590,185,"Men"
147590,326,"Women"
147642,2,"Men"
147642,29,"Women"
147660,1341,"Men"
147660,1662,"Women"
147679,1055,"Men"
147679,1502,"Women"
147697,183,"Men"
147697,132,"Women"
147703,6960,"Men"
147703,8454,"Women"
147767,10696,"Men"
147767,13160,"Women"
147776,2313,"Men"
147776,3421,"Women"
147800,3789,"Men"
147800,4540,"Women"
147819,0,"Men"
147819,65,"Women"
147828,1420,"Men"
147828,1919,"Women"
147916,2809,"Men"
147916,3205,"Women"
148007,1228,"Men"
148007,1725,"Women"
148016,199,"Men"
148016,140,"Women"
148098,3,"Men"
148098,50,"Women"
148131,674,"Men"
148131,536,"Women"
148256,909,"Men"
148256,1106,"Women"
148292,867,"Men"
148292,1521,"Women"
148380,2717,"Men"
148380,3261,"Women"
148405,573,"Men"
148405,668,"Women"
148487,1580,"Men"
148487,2701,"Women"
148496,1091,"Men"
148496,2712,"Women"
148511,608,"Men"
148511,2161,"Women"
148575,80,"Men"
148575,525,"Women"
148584,834,"Men"
148584,2240,"Women"
148593,13,"Men"
148593,119,"Women"
148627,1298,"Men"
148627,2187,"Women"
148654,2178,"Men"
148654,2450,"Women"
148672,553,"Men"
148672,914,"Women"
148821,422,"Men"
148821,734,"Women"
148876,106,"Men"
148876,704,"Women"
148885,170,"Men"
148885,30,"Women"
148937,661,"Men"
148937,785,"Women"
148982,34,"Men"
148982,55,"Women"
148991,424,"Men"
148991,823,"Women"
149028,21,"Men"
149028,242,"Women"
149204,0,"Men"
149204,59,"Women"
149222,5541,"Men"
149222,6249,"Women"
149231,5013,"Men"
149231,6880,"Women"
149310,78,"Men"
149310,37,"Women"
149329,91,"Men"
149329,0,"Women"
149365,1470,"Men"
149365,2348,"Women"
149505,357,"Men"
149505,497,"Women"
149514,609,"Men"
149514,260,"Women"
149532,4891,"Men"
149532,4951,"Women"
149550,19,"Men"
149550,145,"Women"
149639,152,"Men"
149639,171,"Women"
149727,3728,"Men"
149727,4577,"Women"
149772,2569,"Men"
149772,3763,"Women"
149781,1315,"Men"
149781,1559,"Women"
149842,6091,"Men"
149842,7897,"Women"
150066,639,"Men"
150066,589,"Women"
150136,7300,"Men"
150136,13789,"Women"
150145,516,"Men"
150145,651,"Women"
150163,2189,"Men"
150163,3557,"Women"
150172,433,"Men"
150172,225,"Women"
150215,48,"Men"
150215,103,"Women"
150251,8,"Men"
150251,174,"Women"
150288,246,"Men"
150288,33,"Women"
150303,5,"Men"
150303,314,"Women"
150400,954,"Men"
150400,963,"Women"
150428,1,"Men"
150428,24,"Women"
150455,357,"Men"
150455,396,"Women"
150534,804,"Men"
150534,1310,"Women"
150604,483,"Men"
150604,502,"Women"
150668,338,"Men"
150668,509,"Women"
150677,982,"Men"
150677,1322,"Women"
150756,584,"Men"
150756,659,"Women"
150765,0,"Men"
150765,88,"Women"
150774,429,"Men"
150774,232,"Women"
150853,4,"Men"
150853,121,"Women"
150941,734,"Men"
150941,1042,"Women"
150987,50081,"Men"
150987,60629,"Women"
151102,3647,"Men"
151102,3559,"Women"
151111,7824,"Men"
151111,14710,"Women"
151263,1762,"Men"
151263,3238,"Women"
151290,1613,"Men"
151290,1157,"Women"
151306,3611,"Men"
151306,5877,"Women"
151324,3380,"Men"
151324,4515,"Women"
151333,1013,"Men"
151333,1908,"Women"
151342,1561,"Men"
151342,3070,"Women"
151351,24278,"Men"
151351,24146,"Women"
151360,812,"Men"
151360,2229,"Women"
151379,1363,"Men"
151379,2373,"Women"
151388,1089,"Men"
151388,2114,"Women"
151467,8,"Men"
151467,115,"Women"
151564,0,"Men"
151564,44,"Women"
151607,3,"Men"
151607,123,"Women"
151661,868,"Men"
151661,184,"Women"
151777,591,"Men"
151777,685,"Women"
151786,1383,"Men"
151786,2103,"Women"
151801,882,"Men"
151801,1322,"Women"
151810,50,"Men"
151810,148,"Women"
151865,88,"Men"
151865,57,"Women"
151962,66,"Men"
151962,213,"Women"
152044,41,"Men"
152044,39,"Women"
152080,6845,"Men"
152080,6197,"Women"
152099,370,"Men"
152099,270,"Women"
152150,0,"Men"
152150,55,"Women"
152275,33,"Men"
152275,71,"Women"
152309,17,"Men"
152309,55,"Women"
152318,1763,"Men"
152318,571,"Women"
152336,572,"Men"
152336,1191,"Women"
152381,305,"Men"
152381,854,"Women"
152390,17,"Men"
152390,1584,"Women"
152451,159,"Men"
152451,24,"Women"
152497,8,"Men"
152497,137,"Women"
152530,1188,"Men"
152530,1360,"Women"
152567,2247,"Men"
152567,2399,"Women"
152600,1096,"Men"
152600,1483,"Women"
152628,0,"Men"
152628,27,"Women"
152637,10024,"Men"
152637,9771,"Women"
152673,866,"Men"
152673,0,"Women"
152798,52,"Men"
152798,431,"Women"
152992,453,"Men"
152992,494,"Women"
153001,609,"Men"
153001,1281,"Women"
153074,4,"Men"
153074,161,"Women"
153083,4,"Men"
153083,125,"Women"
153108,595,"Men"
153108,489,"Women"
153126,490,"Men"
153126,472,"Women"
153144,605,"Men"
153144,590,"Women"
153162,589,"Men"
153162,505,"Women"
153214,10383,"Men"
153214,13314,"Women"
153241,33,"Men"
153241,31,"Women"
153250,909,"Men"
153250,1043,"Women"
153269,1630,"Men"
153269,2715,"Women"
153278,1020,"Men"
153278,737,"Women"
153296,319,"Men"
153296,366,"Women"
153302,125,"Men"
153302,109,"Women"
153311,2924,"Men"
153311,4502,"Women"
153320,299,"Men"
153320,312,"Women"
153366,533,"Men"
153366,569,"Women"
153375,779,"Men"
153375,1077,"Women"
153384,819,"Men"
153384,969,"Women"
153427,17,"Men"
153427,24,"Women"
153445,2069,"Men"
153445,3051,"Women"
153463,5,"Men"
153463,20,"Women"
153472,1486,"Men"
153472,1698,"Women"
153524,2226,"Men"
153524,2723,"Women"
153533,947,"Men"
153533,998,"Women"
153542,2,"Men"
153542,14,"Women"
153597,0,"Men"
153597,74,"Women"
153603,16525,"Men"
153603,13855,"Women"
153630,2430,"Men"
153630,3110,"Women"
153658,13512,"Men"
153658,17267,"Women"
153737,5531,"Men"
153737,7232,"Women"
153746,1,"Men"
153746,53,"Women"
153764,4,"Men"
153764,137,"Women"
153773,1,"Men"
153773,55,"Women"
153782,2,"Men"
153782,20,"Women"
153825,669,"Men"
153825,520,"Women"
153834,663,"Men"
153834,721,"Women"
153861,1073,"Men"
153861,1519,"Women"
153922,778,"Men"
153922,1079,"Women"
153977,110,"Men"
153977,759,"Women"
154004,727,"Men"
154004,1329,"Women"
154013,553,"Men"
154013,864,"Women"
154022,11013,"Men"
154022,16991,"Women"
154059,1203,"Men"
154059,1459,"Women"
154095,3374,"Men"
154095,5904,"Women"
154101,680,"Men"
154101,1025,"Women"
154110,1976,"Men"
154110,2832,"Women"
154129,822,"Men"
154129,1085,"Women"
154156,665,"Men"
154156,869,"Women"
154174,1170,"Men"
154174,991,"Women"
154208,5,"Men"
154208,171,"Women"
154235,1073,"Men"
154235,1425,"Women"
154262,14,"Men"
154262,162,"Women"
154332,4,"Men"
154332,123,"Women"
154350,627,"Men"
154350,624,"Women"
154378,1205,"Men"
154378,1823,"Women"
154396,630,"Men"
154396,936,"Women"
154448,2,"Men"
154448,133,"Women"
154457,2,"Men"
154457,65,"Women"
154466,1,"Men"
154466,65,"Women"
154493,1691,"Men"
154493,2250,"Women"
154518,1378,"Men"
154518,847,"Women"
154527,819,"Men"
154527,664,"Women"
154536,71,"Men"
154536,90,"Women"
154545,58,"Men"
154545,33,"Women"
154572,2206,"Men"
154572,3276,"Women"
154590,763,"Men"
154590,662,"Women"
154642,732,"Men"
154642,1123,"Women"
154688,857,"Men"
154688,1160,"Women"
154697,2163,"Men"
154697,2929,"Women"
154712,1260,"Men"
154712,1275,"Women"
154721,401,"Men"
154721,214,"Women"
154749,257,"Men"
154749,252,"Women"
154800,2541,"Men"
154800,4300,"Women"
154855,255,"Men"
154855,214,"Women"
154907,693,"Men"
154907,1022,"Women"
154925,861,"Men"
154925,605,"Women"
154934,465,"Men"
154934,944,"Women"
154952,924,"Men"
154952,1311,"Women"
154998,834,"Men"
154998,821,"Women"
155007,82,"Men"
155007,313,"Women"
155025,1483,"Men"
155025,3074,"Women"
155052,1011,"Men"
155052,783,"Women"
155061,4721,"Men"
155061,8157,"Women"
155070,106,"Men"
155070,113,"Women"
155089,899,"Men"
155089,1062,"Women"
155098,693,"Men"
155098,683,"Women"
155104,945,"Men"
155104,1134,"Women"
155140,429,"Men"
155140,549,"Women"
155159,3,"Men"
155159,80,"Women"
155177,182,"Men"
155177,191,"Women"
155186,982,"Men"
155186,1208,"Women"
155195,2201,"Men"
155195,2918,"Women"
155201,398,"Men"
155201,366,"Women"
155210,8450,"Men"
155210,10293,"Women"
155283,20,"Men"
155283,178,"Women"
155292,2087,"Men"
155292,2927,"Women"
155308,112,"Men"
155308,33,"Women"
155317,13566,"Men"
155317,16226,"Women"
155335,1160,"Men"
155335,1779,"Women"
155353,64,"Men"
155353,33,"Women"
155399,9390,"Men"
155399,10905,"Women"
155414,590,"Men"
155414,431,"Women"
155423,847,"Men"
155423,494,"Women"
155450,469,"Men"
155450,957,"Women"
155487,544,"Men"
155487,334,"Women"
155496,80,"Men"
155496,80,"Women"
155511,591,"Men"
155511,287,"Women"
155520,674,"Men"
155520,864,"Women"
155566,753,"Men"
155566,1060,"Women"
155593,588,"Men"
155593,399,"Women"
155618,499,"Men"
155618,253,"Women"
155627,615,"Men"
155627,384,"Women"
155636,139,"Men"
155636,389,"Women"
155681,2707,"Men"
155681,3048,"Women"
155715,592,"Men"
155715,730,"Women"
155812,706,"Men"
155812,756,"Women"
155830,482,"Men"
155830,534,"Women"
155858,910,"Men"
155858,1182,"Women"
155900,684,"Men"
155900,357,"Women"
155937,390,"Men"
155937,304,"Women"
155973,352,"Men"
155973,269,"Women"
156082,2097,"Men"
156082,3936,"Women"
156107,3136,"Men"
156107,2970,"Women"
156125,7040,"Men"
156125,9649,"Women"
156134,360,"Men"
156134,418,"Women"
156189,290,"Men"
156189,299,"Women"
156213,834,"Men"
156213,1266,"Women"
156222,1033,"Men"
156222,656,"Women"
156231,1003,"Men"
156231,1549,"Women"
156286,1113,"Men"
156286,1773,"Women"
156295,629,"Men"
156295,898,"Women"
156310,4,"Men"
156310,215,"Women"
156338,2439,"Men"
156338,3386,"Women"
156356,259,"Men"
156356,431,"Women"
156365,5039,"Men"
156365,5797,"Women"
156392,5277,"Men"
156392,7688,"Women"
156408,673,"Men"
156408,731,"Women"
156417,162,"Men"
156417,21,"Women"
156426,13,"Men"
156426,176,"Women"
156471,584,"Men"
156471,5001,"Women"
156541,9339,"Men"
156541,12781,"Women"
156620,6077,"Men"
156620,9596,"Women"
156648,2439,"Men"
156648,3981,"Women"
156727,163,"Men"
156727,2501,"Women"
156745,639,"Men"
156745,706,"Women"
156754,3,"Men"
156754,41,"Women"
156790,1384,"Men"
156790,1750,"Women"
156842,8,"Men"
156842,225,"Women"
156851,667,"Men"
156851,1277,"Women"
156860,754,"Men"
156860,1457,"Women"
156921,5668,"Men"
156921,7761,"Women"
156967,2,"Men"
156967,152,"Women"
157021,76,"Men"
157021,368,"Women"
157030,56,"Men"
157030,38,"Women"
157058,902,"Men"
157058,1118,"Women"
157076,442,"Men"
157076,445,"Women"
157085,13833,"Men"
157085,20876,"Women"
157100,338,"Men"
157100,212,"Women"
157207,39,"Men"
157207,43,"Women"
157216,2294,"Men"
157216,1899,"Women"
157289,10058,"Men"
157289,13007,"Women"
157298,35,"Men"
157298,68,"Women"
157304,1531,"Men"
157304,2038,"Women"
157331,1726,"Men"
157331,2708,"Women"
157377,766,"Men"
157377,1237,"Women"
157386,3428,"Men"
157386,5363,"Women"
157401,3698,"Men"
157401,6322,"Women"
157438,2253,"Men"
157438,3067,"Women"
157447,5697,"Men"
157447,9650,"Women"
157483,2281,"Men"
157483,2993,"Women"
157535,1154,"Men"
157535,1393,"Women"
157553,992,"Men"
157553,1626,"Women"
157614,2,"Men"
157614,98,"Women"
157650,7,"Men"
157650,164,"Women"
157669,2,"Men"
157669,117,"Women"
157678,3,"Men"
157678,121,"Women"
157711,2360,"Men"
157711,3795,"Women"
157739,1379,"Men"
157739,1992,"Women"
157748,3367,"Men"
157748,931,"Women"
157757,471,"Men"
157757,1082,"Women"
157793,649,"Men"
157793,1849,"Women"
157809,1121,"Men"
157809,1229,"Women"
157818,431,"Men"
157818,575,"Women"
157863,810,"Men"
157863,514,"Women"
157951,6146,"Men"
157951,10145,"Women"
158088,638,"Men"
158088,707,"Women"
158246,65,"Men"
158246,191,"Women"
158325,10,"Men"
158325,125,"Women"
158431,1701,"Men"
158431,3860,"Women"
158477,352,"Men"
158477,360,"Women"
158538,2,"Men"
158538,46,"Women"
158617,196,"Men"
158617,374,"Women"
158662,3828,"Men"
158662,8884,"Women"
158778,0,"Men"
158778,78,"Women"
158787,2,"Men"
158787,87,"Women"
158802,294,"Men"
158802,786,"Women"
158884,1064,"Men"
158884,1755,"Women"
159009,1895,"Men"
159009,3255,"Women"
159027,0,"Men"
159027,84,"Women"
159197,477,"Men"
159197,78,"Women"
159328,3,"Men"
159328,78,"Women"
159373,791,"Men"
159373,1959,"Women"
159382,1948,"Men"
159382,4867,"Women"
159391,17681,"Men"
159391,24024,"Women"
159407,893,"Men"
159407,2777,"Women"
159416,4229,"Men"
159416,6520,"Women"
159513,2,"Men"
159513,173,"Women"
159522,2,"Men"
159522,142,"Women"
159531,0,"Men"
159531,16,"Women"
159568,467,"Men"
159568,469,"Women"
