"unitid","Year","Weapon Possession (Discipline)","Drug Law Violation","Liquor Law Violation"
"228699","2022",1,0,0
"228787","2022",0,0,0
"228866","2022",0,0,0
"228884","2022",0,2,0
"228909","2022",1,0,0
"229063","2022",2,8,6
"229160","2022",1,13,16
"229267","2022",0,20,67
"229416","2022",0,0,0
"229425","2022",0,0,0
"229522","2022",0,0,0
"229799","2022",0,4,15
"229832","2022",0,0,0
"229887","2022",0,10,7
"230010","2022",0,0,0
"230047","2022",0,0,8
"230065","2022",0,0,0
"230144","2022",0,0,0
"230162","2022",0,0,0
"230199","2022",0,0,0
"230205","2022",0,0,0
"230214","2022",0,0,0
"230366","2022",0,0,0
"230418","2022",0,0,0
"230490","2022",1,0,0
"230603","2022",0,8,12
"230807","2022",0,5,3
"230816","2022",0,2,17
"230834","2022",2,33,29
"230861","2022",0,1,0
"230889","2022",0,0,0
"231004","2022",0,0,0
"231059","2022",0,27,57
"231068","2022",0,0,0
"231095","2022",0,0,0
"231147","2022",0,0,0
"231165","2022",4,6,2
"231174","2022",0,141,290
"231280","2022",0,0,0
"231420","2022",0,6,18
"231536","2022",0,0,0
"231581","2022",0,16,76
"231651","2022",0,0,1
"231688","2022",0,0,0
"231712","2022",0,3,154
"231882","2022",0,0,0
"231970","2022",0,0,0
"232016","2022",0,0,0
"232052","2022",0,0,0
"232089","2022",3,15,11
"232256","2022",3,0,8
"232265","2022",0,38,9
"232308","2022",0,0,0
"232423","2022",0,55,533
"232557","2022",5,8,10
"232566","2022",0,6,32
"232609","2022",0,6,55
"232618","2022",0,0,0
"232724","2022",0,0,0
"232788","2022",0,0,0
"232885","2022",0,0,0
"232919","2022",0,0,0
"232937","2022",4,54,26
"233019","2022",0,0,0
"233082","2022",0,0,0
"233286","2022",0,2,0
"233295","2022",0,4,33
"233301","2022",0,0,22
"233329","2022",0,0,0
"233338","2022",0,8,5
"233356","2022",0,0,0
"233374","2022",0,0,45
"233408","2022",0,0,0
"233426","2022",0,52,36
"233480","2022",0,0,0
"233602","2022",0,0,0
"233611","2022",0,0,0
"233648","2022",0,0,0
"233666","2022",0,0,0
"233718","2022",1,6,3
"233754","2022",0,0,0
"233897","2022",27,0,4
"233903","2022",0,0,0
"233949","2022",0,0,0
"234085","2022",0,0,15
"234119","2022",0,0,0
"234137","2022",0,0,0
"234155","2022",1,69,12
"234164","2022",0,14,2
"234173","2022",0,2,15
"234207","2022",0,31,119
"234377","2022",0,0,0
"234696","2022",0,0,0
"234711","2022",0,0,1
"234924","2022",0,0,0
"234979","2022",0,0,0
"235024","2022",0,6,9
"235088","2022",0,0,0
"235097","2022",2,29,51
"235103","2022",0,0,1
"235307","2022",0,0,0
"235352","2022",0,0,0
"235422","2022",0,0,0
"235431","2022",0,1,1
"235501","2022",0,0,0
"235699","2022",0,1,2
"235750","2022",0,0,3
"236018","2022",0,0,0
"236072","2022",0,0,0
"236133","2022",1,2,0
"236212","2022",0,0,0
"236230","2022",0,5,18
"236328","2022",1,6,28
"236382","2022",0,0,0
"236452","2022",0,7,24
"236577","2022",0,10,29
"236595","2022",3,51,110
"236610","2022",0,16,23
"236744","2022",0,0,0
"236948","2022",0,44,116
"236975","2022",0,0,0
"237039","2022",0,0,0
"237057","2022",0,9,92
"237066","2022",0,10,11
"237127","2022",0,0,0
"237136","2022",0,0,0
"237145","2022",0,0,0
"237172","2022",0,0,0
"237181","2022",1,22,8
"237215","2022",0,0,18
"237242","2022",0,0,0
"237303","2022",0,0,0
"237321","2022",0,0,0
"237330","2022",0,0,0
"237358","2022",0,9,1
"237367","2022",0,11,21
"237385","2022",0,4,4
"237437","2022",0,0,0
"237473","2022",0,0,0
"237491","2022",0,0,0
"237543","2022",0,0,0
"237561","2022",0,0,0
"237570","2022",0,0,0
"237598","2022",0,0,0
"237686","2022",0,0,0
"237701","2022",0,12,38
"237729","2022",0,0,0
"237783","2022",0,0,7
"237844","2022",0,0,0
"237880","2022",0,0,0
"237899","2022",0,0,0
"237905","2022",0,0,0
"237932","2022",0,2,15
"237950","2022",0,3,35
"237969","2022",0,2,14
"237987","2022",0,0,0
"237996","2022",0,0,0
"238005","2022",0,0,0
"238078","2022",0,21,17
"238096","2022",0,0,0
"238175","2022",0,0,0
"238324","2022",0,0,0
"238333","2022",0,30,31
"238458","2022",0,11,100
"238476","2022",0,28,47
"238616","2022",0,3,25
"238661","2022",0,11,26
"238722","2022",1,1,2
"238810","2022",0,0,0
"239017","2022",1,16,24
"239071","2022",0,0,0
"239080","2022",0,1,17
"239309","2022",0,0,0
"239318","2022",0,7,21
"239372","2022",0,0,0
"239390","2022",0,5,0
"239424","2022",0,0,0
"239442","2022",0,0,0
"239512","2022",0,4,30
"239628","2022",0,14,54
"239877","2022",0,0,0
"239910","2022",0,3,30
"240213","2022",0,0,0
"240329","2022",1,61,367
"240338","2022",0,3,38
"240374","2022",0,8,12
"240392","2022",0,0,0
"240417","2022",0,17,115
"240426","2022",0,6,20
"240471","2022",1,24,155
"240505","2022",0,2,45
"240514","2022",0,0,8
"240657","2022",0,1,66
"240709","2022",0,0,0
"240718","2022",0,4,83
"240727","2022",0,3,38
"240736","2022",0,0,0
"240745","2022",0,0,0
"240754","2022",0,0,0
"241146","2022",0,0,0
"241182","2022",0,0,0
"241191","2022",0,0,0
"241216","2022",0,0,0
"241225","2022",0,0,0
"241377","2022",0,0,0
"241386","2022",0,0,0
"241395","2022",0,0,0
"241410","2022",0,0,0
"241517","2022",0,0,0
"241614","2022",0,0,0
"241720","2022",0,0,0
"241766","2022",0,0,0
"241793","2022",0,0,0
"241951","2022",0,0,0
"242042","2022",0,0,0
"242112","2022",0,0,0
"242121","2022",0,0,0
"242130","2022",0,0,0
"242149","2022",0,0,0
"242556","2022",0,0,0
"242583","2022",0,0,0
"242617","2022",0,0,0
"242626","2022",0,0,0
"242635","2022",0,0,0
"242644","2022",0,0,0
"242653","2022",0,0,0
"242662","2022",0,0,0
"242680","2022",0,0,0
"242699","2022",0,0,0
"242705","2022",0,0,0
"242723","2022",0,0,0
"242820","2022",0,0,0
"242945","2022",0,0,0
"242954","2022",0,0,0
"243081","2022",0,0,0
"243106","2022",0,0,0
"243115","2022",0,0,0
"243133","2022",0,0,0
"243142","2022",0,0,0
"243151","2022",0,0,0
"243179","2022",0,0,0
"243188","2022",0,0,0
"243197","2022",0,0,0
"243203","2022",0,0,0
"243212","2022",0,0,0
"243221","2022",0,0,0
"243443","2022",0,0,0
"243498","2022",0,0,0
"243568","2022",0,0,0
"243577","2022",0,0,0
"243586","2022",0,0,0
"243647","2022",0,0,0
"243799","2022",0,0,0
"243823","2022",0,0,0
"243832","2022",0,0,0
"243841","2022",0,0,0
"244233","2022",0,0,0
"244279","2022",0,0,0
"244613","2022",0,0,0
"245281","2022",0,0,0
"245625","2022",0,0,0
"245652","2022",0,5,12
"245777","2022",0,0,0
"245838","2022",0,0,0
"245847","2022",0,0,0
"245865","2022",0,0,0
"245883","2022",0,0,0
"245892","2022",0,0,0
"245953","2022",0,2,4
"245962","2022",0,0,0
"245980","2022",0,0,0
"246035","2022",0,0,0
"246071","2022",0,0,0
"246354","2022",0,0,0
"246415","2022",0,0,0
"246460","2022",0,0,0
"246895","2022",0,0,2
"246974","2022",0,0,0
"247010","2022",0,0,0
"247047","2022",0,0,0
"247065","2022",0,0,0
"247153","2022",0,0,0
"247162","2022",0,0,0
"247409","2022",0,0,0
"247603","2022",0,0,0
"247649","2022",0,1,3
"247773","2022",0,0,0
"248192","2022",0,0,0
"248527","2022",0,0,0
"248606","2022",0,0,0
"248624","2022",0,0,0
"248633","2022",0,0,0
"248660","2022",0,0,0
"248703","2022",0,0,0
"248925","2022",0,0,0
"249061","2022",0,0,0
"249238","2022",0,0,0
"250285","2022",0,0,0
"250744","2022",0,0,0
"250902","2022",0,0,0
"250993","2022",0,0,0
"251312","2022",0,0,0
"260336","2022",0,0,0
"260363","2022",0,0,0
"260372","2022",0,0,0
"260664","2022",0,0,0
"260691","2022",0,0,0
"260789","2022",0,0,0
"260813","2022",0,0,0
"260929","2022",0,0,0
"260965","2022",0,0,0
"260992","2022",0,0,0
"261676","2022",0,0,0
"261685","2022",0,0,0
"261719","2022",0,0,0
"261773","2022",0,0,0
"261861","2022",0,0,0
"262129","2022",0,1,0
"262369","2022",0,0,0
"262457","2022",0,0,0
"262466","2022",0,0,0
"362700","2022",0,0,0
"362782","2022",0,0,0
"363013","2022",0,0,0
"363679","2022",0,0,0
"363712","2022",0,0,0
"363882","2022",0,0,0
"363907","2022",0,0,0
"363916","2022",0,0,0
"363934","2022",0,0,1
"364575","2022",0,0,0
"364627","2022",0,0,0
"364636","2022",0,0,0
"364760","2022",0,0,0
"364946","2022",0,0,0
"364964","2022",0,0,0
"365091","2022",0,0,0
"365125","2022",0,0,0
"365198","2022",0,0,0
"365213","2022",0,1,1
"365240","2022",0,0,0
"365374","2022",0,0,0
"365383","2022",0,0,0
"365480","2022",0,0,0
"365505","2022",0,0,0
"365693","2022",0,0,0
"365763","2022",0,1,0
"365824","2022",0,0,0
"365833","2022",0,0,0
"366003","2022",0,0,0
"366155","2022",0,0,0
"366191","2022",0,0,0
"366252","2022",0,20,79
"366261","2022",0,0,0
"366270","2022",0,0,0
"366289","2022",0,0,0
"366340","2022",0,0,0
"366368","2022",0,0,0
"366401","2022",0,0,0
"366438","2022",0,0,0
"366535","2022",0,0,0
"366571","2022",0,0,0
"367051","2022",0,0,0
"367088","2022",0,0,0
"367103","2022",0,0,0
"367112","2022",0,0,0
"367158","2022",0,0,0
"367334","2022",0,0,0
"367361","2022",0,0,0
"367431","2022",0,0,0
"367875","2022",0,0,0
"367884","2022",0,0,0
"367972","2022",0,0,0
"367981","2022",0,0,0
"368230","2022",0,0,0
"368364","2022",0,0,0
"368407","2022",0,0,0
"368452","2022",0,0,0
"368540","2022",0,0,0
"368629","2022",0,0,0
"368647","2022",0,0,0
"368771","2022",0,0,0
"368832","2022",0,0,0
"369002","2022",0,0,0
"369400","2022",0,0,0
"369419","2022",0,0,0
"369446","2022",0,0,0
"369455","2022",0,0,0
"369516","2022",0,0,0
"369659","2022",0,0,0
"369668","2022",0,0,0
"369686","2022",0,0,0
"369950","2022",0,0,0
"371052","2022",0,0,0
"371690","2022",0,0,0
"371830","2022",0,0,0
"371928","2022",0,0,0
"371964","2022",0,1,0
"372028","2022",0,0,0
"372073","2022",0,0,0
"372082","2022",0,0,0
"372240","2022",0,0,0
"372356","2022",0,0,0
"372921","2022",0,0,0
"373085","2022",0,0,0
"373216","2022",0,0,0
"373456","2022",0,0,0
"373678","2022",0,0,0
"373696","2022",0,0,0
"373711","2022",0,0,0
"373784","2022",0,0,0
"374024","2022",0,0,0
"374316","2022",0,0,0
"374343","2022",0,0,0
"374574","2022",0,0,0
"374592","2022",0,0,0
"375106","2022",0,0,0
"375230","2022",0,0,0
"375373","2022",0,0,0
"375407","2022",0,0,0
"375416","2022",0,0,0
"375540","2022",0,0,0
"375656","2022",0,0,0
"375683","2022",0,0,0
"375939","2022",0,0,0
"375966","2022",0,0,0
"375984","2022",0,0,0
"376224","2022",0,0,0
"376242","2022",0,0,0
"376288","2022",0,0,0
"376330","2022",0,0,0
"376446","2022",0,0,0
"376631","2022",0,0,0
"376677","2022",0,0,0
"377111","2022",0,0,0
"377193","2022",0,0,0
"377218","2022",0,0,0
"377272","2022",0,0,0
"377315","2022",0,0,0
"377449","2022",0,0,0
"377458","2022",0,0,0
"377485","2022",0,0,0
"377546","2022",0,0,0
"377555","2022",0,0,0
"377564","2022",0,0,6
"377643","2022",0,0,0
"377652","2022",0,0,0
"377661","2022",0,0,0
"377722","2022",0,0,0
"377759","2022",0,0,0
"378105","2022",0,0,0
"378576","2022",0,0,0
"378886","2022",0,0,0
"378956","2022",0,0,0
"379746","2022",0,0,0
"379782","2022",0,0,0
"380067","2022",0,0,0
"380359","2022",0,0,0
"380368","2022",0,0,2
"380438","2022",0,0,0
"381255","2022",0,0,0
"381282","2022",0,0,0
"381325","2022",0,0,0
"381352","2022",0,0,0
"381370","2022",0,0,0
"381404","2022",0,0,0
"381459","2022",0,0,0
"381486","2022",0,0,0
"381699","2022",0,0,0
"381732","2022",0,0,0
"382258","2022",0,0,0
"382416","2022",0,0,0
"382461","2022",0,0,0
"382911","2022",0,1,1
"382957","2022",0,0,0
"383020","2022",0,0,0
"383084","2022",0,0,0
"383163","2022",0,0,0
"383297","2022",0,0,0
"383312","2022",3,15,1
"383330","2022",0,0,0
"383367","2022",0,0,0
"383464","2022",0,0,0
"383765","2022",0,0,0
"383996","2022",0,0,0
"384236","2022",0,0,0
"384245","2022",0,0,0
"384254","2022",0,7,0
"384306","2022",0,0,0
"384333","2022",0,0,0
"384342","2022",0,0,0
"384412","2022",0,0,0
"384421","2022",0,0,0
"385132","2022",0,0,0
"385415","2022",0,0,0
"385503","2022",0,0,0
"386153","2022",0,0,0
"386472","2022",0,0,0
"387925","2022",0,0,0
"388520","2022",0,0,0
"389860","2022",0,0,0
"390905","2022",0,0,0
"391005","2022",0,0,0
"391759","2022",0,0,0
"392257","2022",0,0,0
"392354","2022",0,0,0
"392415","2022",0,0,0
"393649","2022",0,0,0
"393861","2022",0,0,0
"395362","2022",0,0,0
"395690","2022",0,0,0
"397942","2022",0,0,0
"399869","2022",0,0,0
"399911","2022",0,4,8
"400187","2022",0,0,0
"400558","2022",0,0,0
"401223","2022",0,0,0
"401250","2022",0,0,0
"401764","2022",0,0,0
"402563","2022",0,0,0
"402800","2022",0,0,0
"403469","2022",0,0,0
"403478","2022",0,0,0
"403487","2022",0,0,0
"404055","2022",0,0,0
"404222","2022",0,0,0
"404684","2022",0,0,0
"404912","2022",0,0,0
"405012","2022",0,0,0
"405058","2022",0,0,0
"405076","2022",0,0,0
"405854","2022",0,0,0
"405872","2022",0,0,0
"406024","2022",0,0,0
"406033","2022",0,0,0
"406149","2022",0,0,0
"406361","2022",0,0,0
"406422","2022",0,0,0
"406486","2022",0,0,0
"406547","2022",0,0,0
"407090","2022",0,0,0
"407142","2022",0,0,0
"407151","2022",0,0,0
"407179","2022",0,0,0
"407434","2022",0,0,0
"407470","2022",0,0,0
"407489","2022",5,0,0
"407522","2022",0,0,0
"407568","2022",0,0,0
"407577","2022",0,0,0
"407595","2022",0,0,0
"407610","2022",0,0,0
"407683","2022",0,0,0
"407708","2022",0,0,0
"407735","2022",0,0,0
"407832","2022",0,7,0
"408066","2022",0,0,0
"408163","2022",0,0,0
"408385","2022",0,0,0
"408729","2022",0,0,0
"409193","2022",0,0,0
"409254","2022",0,0,0
"409591","2022",0,17,4
"409616","2022",0,0,249
"410797","2022",0,0,0
"410964","2022",0,0,0
"411684","2022",0,0,0
"411754","2022",0,0,0
"412173","2022",0,0,0
"412535","2022",0,0,0
"412544","2022",0,0,0
"412599","2022",0,0,0
"413176","2022",0,0,0
"413413","2022",0,0,0
"413626","2022",0,0,0
"413680","2022",0,0,0
"413820","2022",0,0,0
"413893","2022",0,0,0
"414063","2022",0,0,0
"414489","2022",0,0,0
"414595","2022",0,0,0
"414869","2022",0,0,0
"414939","2022",0,0,0
"414966","2022",0,0,0
"415039","2022",0,0,0
"415057","2022",0,0,0
"415987","2022",0,0,0
"416458","2022",0,0,0
"417008","2022",0,0,0
"417062","2022",0,0,0
"417105","2022",0,0,0
"417123","2022",0,0,0
"417327","2022",0,0,0
"417442","2022",0,0,0
"417600","2022",0,0,0
"417628","2022",0,0,0
"417637","2022",0,0,0
"417646","2022",0,0,0
"417655","2022",1,0,0
"417682","2022",0,0,0
"417734","2022",0,0,0
"417752","2022",0,0,0
"417831","2022",0,0,0
"417840","2022",0,0,0
"417910","2022",0,0,0
"417983","2022",0,0,0
"417992","2022",0,0,0
"418001","2022",0,0,0
"418010","2022",0,0,0
"418029","2022",0,0,0
"418038","2022",0,0,0
"418065","2022",0,0,0
"418083","2022",0,0,0
"418126","2022",0,0,0
"418171","2022",0,0,0
"418199","2022",0,0,0
"418205","2022",2,3,0
"418223","2022",0,0,0
"418250","2022",0,0,0
"418269","2022",0,0,0
"418278","2022",1,13,0
"418320","2022",0,0,0
"418348","2022",0,0,0
"418357","2022",0,0,0
"418409","2022",1,9,0
"418427","2022",0,0,0
"418445","2022",0,0,0
"418481","2022",0,0,0
"418515","2022",0,0,0
"418533","2022",0,13,1
"418542","2022",0,0,0
"418560","2022",0,1,0
"418588","2022",1,2,0
"418612","2022",0,0,0
"418658","2022",0,0,0
"418782","2022",0,0,0
"418889","2022",0,0,0
"418913","2022",0,0,0
"418968","2022",0,0,0
"419031","2022",0,0,0
"419095","2022",0,0,0
"419217","2022",0,0,0
"419226","2022",0,0,0
"419235","2022",0,0,0
"419244","2022",0,0,0
"419253","2022",0,0,0
"419280","2022",0,0,0
"419341","2022",0,0,0
"419420","2022",0,0,0
"419484","2022",0,0,0
"419633","2022",0,0,0
"419703","2022",0,0,0
"419712","2022",0,0,0
"419721","2022",0,0,0
"420024","2022",0,0,0
"420042","2022",0,0,0
"420130","2022",0,0,0
"420246","2022",0,0,0
"420255","2022",0,0,0
"420325","2022",0,0,0
"420343","2022",0,0,0
"420370","2022",0,0,0
"420398","2022",0,0,3
"420705","2022",0,0,0
"420723","2022",0,0,0
"420981","2022",0,0,0
"421513","2022",0,0,0
"421610","2022",0,0,0
"421665","2022",0,0,0
"421708","2022",0,0,0
"421717","2022",0,0,0
"421771","2022",0,0,0
"421841","2022",0,0,0
"421878","2022",0,0,0
"422020","2022",0,0,0
"422835","2022",0,0,0
"423397","2022",0,0,0
"423412","2022",0,0,0
"423643","2022",0,0,0
"423652","2022",0,0,0
"425250","2022",0,0,0
"425986","2022",0,0,0
"427308","2022",0,0,0
"427335","2022",0,0,0
"427894","2022",0,0,0
"427973","2022",0,0,0
"427982","2022",0,0,0
"428000","2022",0,0,0
"428019","2022",0,0,0
"428055","2022",0,0,0
"428125","2022",0,0,0
"428259","2022",0,0,0
"428392","2022",0,0,0
"429012","2022",0,0,0
"429085","2022",0,0,0
"429094","2022",0,0,0
"429128","2022",0,0,0
"430227","2022",0,0,0
"430245","2022",0,0,0
"430306","2022",0,0,0
"430403","2022",0,0,0
"430564","2022",0,0,0
"430670","2022",0,0,0
"430795","2022",0,0,0
"430883","2022",0,0,0
"430908","2022",0,0,0
"430971","2022",0,0,0
"431017","2022",0,0,0
"431071","2022",0,0,0
"431105","2022",0,0,0
"431169","2022",0,0,0
"431266","2022",0,0,0
"431275","2022",2,0,0
"431284","2022",0,0,0
"431558","2022",0,0,0
"431600","2022",0,0,0
"431716","2022",0,0,0
"431983","2022",0,0,0
"432117","2022",0,0,0
"432269","2022",0,0,0
"432348","2022",0,0,0
"432384","2022",0,0,0
"432524","2022",0,0,0
"433004","2022",0,0,0
"433013","2022",0,0,0
"433040","2022",0,0,0
"433068","2022",0,0,0
"433101","2022",0,0,0
"433138","2022",0,0,0
"433174","2022",0,0,0
"433420","2022",0,1,0
"433536","2022",0,0,0
"433660","2022",1,104,226
"434016","2022",0,0,0
"434140","2022",0,0,0
"434159","2022",0,0,0
"434274","2022",0,0,0
"434283","2022",0,0,0
"434308","2022",0,0,0
"434362","2022",0,0,0
"434432","2022",0,0,0
"434441","2022",0,0,0
"434469","2022",0,0,0
"434496","2022",0,0,0
"434584","2022",0,0,2
"434751","2022",0,0,0
"434821","2022",0,0,0
"434830","2022",0,0,0
"434900","2022",0,0,0
"434937","2022",0,0,0
"435000","2022",0,0,0
"436030","2022",0,0,0
"436429","2022",0,2,1
"436553","2022",0,0,0
"436599","2022",0,0,0
"436614","2022",0,0,0
"436632","2022",0,0,0
"436650","2022",0,0,0
"436827","2022",0,0,0
"436836","2022",0,9,27
"437237","2022",0,0,0
"437608","2022",0,0,0
"437635","2022",0,0,0
"437723","2022",0,0,0
"437732","2022",0,0,0
"437769","2022",0,0,0
"437778","2022",0,0,0
"437857","2022",0,0,0
"437936","2022",0,0,0
"438179","2022",0,0,0
"438221","2022",0,0,0
"438258","2022",0,0,0
"438285","2022",0,0,0
"438504","2022",0,0,0
"438586","2022",0,0,0
"438674","2022",0,0,0
"438708","2022",0,0,0
"438735","2022",0,0,0
"438984","2022",0,0,0
"439020","2022",0,0,0
"439118","2022",0,0,0
"439190","2022",0,0,0
"439367","2022",0,0,0
"439394","2022",0,0,0
"439446","2022",0,0,0
"439455","2022",0,0,0
"439473","2022",0,0,0
"439491","2022",0,0,0
"439570","2022",0,0,0
"439668","2022",0,0,0
"439686","2022",0,0,0
"439701","2022",0,0,0
"439738","2022",0,0,0
"439747","2022",0,0,0
"439783","2022",0,0,0
"439792","2022",0,0,0
"439817","2022",0,7,9
"439844","2022",0,0,0
"439862","2022",0,0,0
"439871","2022",0,0,0
"439899","2022",0,0,0
"439914","2022",0,0,0
"439932","2022",0,0,0
"439969","2022",0,0,0
"440004","2022",0,0,0
"440031","2022",0,0,0
"440059","2022",0,0,0
"440101","2022",0,0,0
"440262","2022",0,0,0
"440271","2022",0,0,0
"440651","2022",0,0,0
"440730","2022",0,0,0
"440749","2022",0,0,0
"440776","2022",0,0,0
"440794","2022",0,0,0
"440819","2022",0,0,0
"440828","2022",0,6,1
"440855","2022",0,0,0
"440916","2022",0,0,0
"441025","2022",0,0,0
"441052","2022",0,0,0
"441070","2022",0,0,0
"441131","2022",0,0,0
"441168","2022",0,0,0
"441210","2022",0,0,0
"441256","2022",0,0,0
"441371","2022",0,0,0
"441380","2022",0,0,0
"441414","2022",0,0,0
"441423","2022",0,0,0
"441487","2022",0,0,0
"441496","2022",0,0,0
"441502","2022",0,0,0
"441575","2022",0,0,0
"441609","2022",0,0,0
"441618","2022",0,0,0
"441636","2022",0,0,0
"441645","2022",0,0,0
"441663","2022",0,0,0
"441672","2022",0,1,0
"441706","2022",0,0,0
"441742","2022",0,0,0
"441760","2022",0,0,0
"441788","2022",0,0,0
"441858","2022",0,0,0
"441876","2022",0,0,0
"441900","2022",0,0,0
"441982","2022",0,1,1
"442064","2022",0,0,0
"442073","2022",0,0,0
"442134","2022",0,0,0
"442240","2022",0,0,0
"442295","2022",0,0,0
"442329","2022",0,0,0
"442356","2022",0,0,0
"442383","2022",0,0,0
"442426","2022",0,0,0
"442435","2022",0,0,0
"442444","2022",0,0,0
"442523","2022",0,0,14
"442602","2022",0,0,0
"442611","2022",0,0,0
"442639","2022",0,0,0
"442657","2022",0,0,0
"442842","2022",0,0,0
"442888","2022",0,0,0
"442930","2022",0,0,0
"442976","2022",0,0,0
"442985","2022",0,0,0
"443021","2022",0,0,0
"443030","2022",0,0,0
"443049","2022",0,0,0
"443058","2022",0,0,0
"443076","2022",0,0,0
"443100","2022",0,0,0
"443137","2022",0,0,0
"443146","2022",0,0,0
"443207","2022",0,0,0
"443216","2022",0,0,0
"443225","2022",0,0,0
"443234","2022",0,0,0
"443252","2022",0,0,0
"443261","2022",0,0,0
"443289","2022",0,0,0
"443298","2022",0,0,0
"443322","2022",0,0,0
"443331","2022",0,0,0
"443340","2022",0,0,0
"443377","2022",0,0,0
"443410","2022",0,0,0
"443571","2022",0,0,0
"443632","2022",0,0,0
"443641","2022",0,0,0
"443650","2022",0,0,0
"443669","2022",0,0,0
"443696","2022",0,0,0
"443702","2022",0,0,0
"443951","2022",0,0,0
"443979","2022",0,0,0
"444051","2022",0,0,0
"444103","2022",0,0,0
"444194","2022",0,0,0
"444228","2022",0,0,0
"444264","2022",0,0,0
"444282","2022",0,0,0
"444291","2022",0,0,0
"444307","2022",0,0,0
"444325","2022",0,0,0
"444334","2022",0,0,0
"444361","2022",0,0,0
"444370","2022",0,0,0
"444398","2022",0,0,0
"444404","2022",0,0,0
"444413","2022",0,0,0
"444440","2022",0,0,0
"444468","2022",0,0,0
"444510","2022",0,0,0
"444529","2022",0,0,0
"444556","2022",0,0,0
"444565","2022",0,0,0
"444583","2022",0,0,0
"444635","2022",0,0,0
"444662","2022",0,0,0
"444671","2022",0,0,0
"444699","2022",0,0,0
"444714","2022",0,0,0
"444778","2022",0,0,0
"444811","2022",0,0,0
"444857","2022",0,0,0
"444866","2022",0,0,0
"444936","2022",0,0,0
"444954","2022",0,0,0
"445133","2022",0,0,0
"445188","2022",0,65,100
"445203","2022",0,0,0
"445212","2022",0,0,0
"445230","2022",0,0,0
"445249","2022",0,0,0
"445364","2022",0,0,0
"445498","2022",0,0,0
"445540","2022",0,0,0
"445647","2022",0,0,0
"445656","2022",0,0,0
"445692","2022",0,0,0
"445708","2022",0,18,7
"445744","2022",0,0,0
"445762","2022",0,0,0
