unitid,effylev,lstudy,"xfyrac01",fyrace01,"xfyrac02",fyrace02,"xfyrac03",fyrace03,"xfyrac04",fyrace04,"xfyrac05",fyrace05,"xfyrac06",fyrace06,"xfyrac07",fyrace07,"xfyrac08",fyrace08,"xfyrac09",fyrace09,"xfyrac10",fyrace10,"xfyrac11",fyrace11,"xfyrac12",fyrace12,"xfyrac13",fyrace13,"xfyrac14",fyrace14,"xfyrac15",fyrace15,"xfyrac16",fyrace16,"xfyrac17",fyrace17,"xfyrac18",fyrace18,"xfyrac19",fyrace19,"xfyrac20",fyrace20,"xfyrac21",fyrace21,"xfyrac22",fyrace22,"xfyrac23",fyrace23,"xfyrac24",fyrace24
207607,2,1,"R",0,"R",0,"R",12,"R",16,"R",6,"R",3,"R",0,"R",0,"R",7,"R",5,"R",65,"R",27,"R",10,"R",0,"R",100,"R",51,"Z",0,"R",28,"R",9,"Z",0,"R",12,"R",92,"R",10,"R",151
207625,1,999,"Z",0,"Z",0,"R",18,"R",184,"R",2,"R",31,"R",10,"R",16,"R",2,"R",13,"R",34,"R",246,"Z",0,"Z",0,"R",66,"R",490,"Z",0,"R",202,"R",33,"R",26,"R",15,"R",280,"Z",0,"R",556
207625,2,1,"R",0,"R",0,"R",18,"R",184,"R",2,"R",31,"R",10,"R",16,"R",2,"R",13,"R",34,"R",246,"R",0,"R",0,"R",66,"R",490,"Z",0,"R",202,"R",33,"R",26,"R",15,"R",280,"Z",0,"R",556
207634,1,999,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",70,"Z",0,"Z",0,"Z",0,"R",73,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",70,"Z",0,"R",73
207634,2,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",70,"R",0,"R",0,"R",0,"R",73,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",70,"Z",0,"R",73
207661,1,999,"R",13,"R",15,"R",59,"R",86,"R",399,"R",735,"R",16,"R",20,"R",44,"R",51,"R",1290,"R",2040,"Z",0,"Z",0,"R",1821,"R",2947,"R",28,"R",145,"R",1134,"R",36,"R",95,"R",3330,"Z",0,"R",4768
207661,2,1,"R",13,"R",15,"R",59,"R",86,"R",399,"R",735,"R",16,"R",20,"R",44,"R",51,"R",1290,"R",2040,"R",0,"R",0,"R",1821,"R",2947,"R",28,"R",145,"R",1134,"R",36,"R",95,"R",3330,"Z",0,"R",4768
207670,1,999,"R",19,"R",18,"R",749,"R",1310,"R",299,"R",523,"R",143,"R",167,"R",214,"R",292,"R",3763,"R",5115,"Z",0,"Z",0,"R",5187,"R",7425,"R",37,"R",2059,"R",822,"R",310,"R",506,"R",8878,"Z",0,"R",12612
207670,2,1,"R",19,"R",18,"R",749,"R",1310,"R",299,"R",523,"R",143,"R",167,"R",214,"R",292,"R",3763,"R",5115,"R",0,"R",0,"R",5187,"R",7425,"R",37,"R",2059,"R",822,"R",310,"R",506,"R",8878,"Z",0,"R",12612
207689,1,999,"R",61,"R",43,"R",15,"R",17,"R",33,"R",52,"R",5,"R",7,"R",30,"R",29,"R",300,"R",383,"Z",0,"Z",0,"R",444,"R",531,"R",104,"R",32,"R",85,"R",12,"R",59,"R",683,"Z",0,"R",975
207689,2,1,"R",61,"R",43,"R",15,"R",17,"R",33,"R",52,"R",5,"R",7,"R",30,"R",29,"R",300,"R",383,"R",0,"R",0,"R",444,"R",531,"R",104,"R",32,"R",85,"R",12,"R",59,"R",683,"Z",0,"R",975
207704,1,999,"Z",0,"Z",0,"R",2,"R",22,"R",1,"R",6,"R",1,"R",1,"Z",0,"Z",0,"R",7,"R",115,"R",1,"R",2,"R",12,"R",146,"Z",0,"R",24,"R",7,"R",2,"Z",0,"R",122,"R",3,"R",158
207704,2,1,"R",0,"R",0,"R",2,"R",22,"R",1,"R",6,"R",1,"R",1,"R",0,"R",0,"R",7,"R",115,"R",1,"R",2,"R",12,"R",146,"Z",0,"R",24,"R",7,"R",2,"Z",0,"R",122,"R",3,"R",158
207722,1,999,"R",26,"R",12,"R",36,"R",48,"R",98,"R",220,"R",8,"R",10,"R",11,"R",22,"R",487,"R",855,"Z",0,"Z",0,"R",666,"R",1167,"R",38,"R",84,"R",318,"R",18,"R",33,"R",1342,"Z",0,"R",1833
207722,2,1,"R",26,"R",12,"R",36,"R",48,"R",98,"R",220,"R",8,"R",10,"R",11,"R",22,"R",487,"R",855,"R",0,"R",0,"R",666,"R",1167,"R",38,"R",84,"R",318,"R",18,"R",33,"R",1342,"Z",0,"R",1833
207740,1,999,"R",9,"R",14,"R",71,"R",81,"R",185,"R",386,"R",6,"R",7,"R",22,"R",36,"R",693,"R",1445,"Z",0,"Z",0,"R",986,"R",1969,"R",23,"R",152,"R",571,"R",13,"R",58,"R",2138,"Z",0,"R",2955
207740,2,1,"R",9,"R",14,"R",71,"R",81,"R",185,"R",386,"R",6,"R",7,"R",22,"R",36,"R",693,"R",1445,"R",0,"R",0,"R",986,"R",1969,"R",23,"R",152,"R",571,"R",13,"R",58,"R",2138,"Z",0,"R",2955
207786,1,999,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",91,"Z",0,"Z",0,"R",5,"R",95,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",96,"Z",0,"R",100
207786,2,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",5,"R",91,"R",0,"R",0,"R",5,"R",95,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",96,"Z",0,"R",100
207838,1,999,"Z",0,"Z",0,"R",14,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",7,"Z",0,"Z",0,"R",18,"R",11,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",29
207838,2,1,"R",0,"R",0,"R",14,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",7,"R",0,"R",0,"R",18,"R",11,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",29
207847,1,999,"R",55,"R",21,"R",152,"R",79,"R",551,"R",753,"R",20,"R",18,"R",44,"R",50,"R",1440,"R",1769,"Z",0,"Z",0,"R",2262,"R",2690,"R",76,"R",231,"R",1304,"R",38,"R",94,"R",3209,"Z",0,"R",4952
207847,2,1,"R",47,"R",15,"R",137,"R",66,"R",493,"R",668,"R",16,"R",14,"R",39,"R",35,"R",1265,"R",1534,"R",0,"R",0,"R",1997,"R",2332,"R",62,"R",203,"R",1161,"R",30,"R",74,"R",2799,"Z",0,"R",4329
207847,4,3,"R",8,"R",6,"R",15,"R",13,"R",58,"R",85,"R",4,"R",4,"R",5,"R",15,"R",175,"R",235,"R",0,"R",0,"R",265,"R",358,"R",14,"R",28,"R",143,"R",8,"R",20,"R",410,"Z",0,"R",623
207856,1,999,"R",6,"R",4,"R",13,"R",17,"R",7,"R",6,"R",1,"Z",0,"R",5,"R",5,"R",97,"R",74,"Z",0,"Z",0,"R",129,"R",106,"R",10,"R",30,"R",13,"R",1,"R",10,"R",171,"Z",0,"R",235
207856,2,1,"R",3,"R",1,"R",11,"R",5,"R",7,"R",6,"R",1,"R",0,"R",5,"R",5,"R",63,"R",61,"R",0,"R",0,"R",90,"R",78,"R",4,"R",16,"R",13,"R",1,"R",10,"R",124,"Z",0,"R",168
207856,4,3,"R",3,"R",3,"R",2,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34,"R",13,"R",0,"R",0,"R",39,"R",28,"R",6,"R",14,"Z",0,"Z",0,"Z",0,"R",47,"Z",0,"R",67
207865,1,999,"R",24,"R",6,"R",140,"R",96,"R",161,"R",264,"R",56,"R",73,"R",79,"R",127,"R",2079,"R",2988,"Z",0,"Z",0,"R",2539,"R",3554,"R",30,"R",236,"R",425,"R",129,"R",206,"R",5067,"Z",0,"R",6093
207865,2,1,"R",20,"R",6,"R",126,"R",89,"R",149,"R",228,"R",44,"R",53,"R",76,"R",118,"R",1801,"R",2500,"R",0,"R",0,"R",2216,"R",2994,"R",26,"R",215,"R",377,"R",97,"R",194,"R",4301,"Z",0,"R",5210
207865,3,2,"R",0,"R",0,"R",4,"R",2,"R",9,"R",25,"R",10,"R",14,"R",1,"R",5,"R",138,"R",184,"R",0,"R",0,"R",162,"R",230,"Z",0,"R",6,"R",34,"R",24,"R",6,"R",322,"Z",0,"R",392
207865,4,3,"R",4,"R",0,"R",10,"R",5,"R",3,"R",11,"R",2,"R",6,"R",2,"R",4,"R",140,"R",304,"R",0,"R",0,"R",161,"R",330,"R",4,"R",15,"R",14,"R",8,"R",6,"R",444,"Z",0,"R",491
207935,1,999,"R",420,"R",458,"R",699,"R",1818,"R",668,"R",1290,"R",169,"R",240,"R",294,"R",366,"R",8487,"R",12487,"Z",0,"Z",0,"R",10737,"R",16659,"R",878,"R",2517,"R",1958,"R",409,"R",660,"R",20974,"Z",0,"R",27396
207935,2,1,"R",420,"R",458,"R",699,"R",1818,"R",668,"R",1290,"R",169,"R",240,"R",294,"R",366,"R",8487,"R",12487,"R",0,"R",0,"R",10737,"R",16659,"R",878,"R",2517,"R",1958,"R",409,"R",660,"R",20974,"Z",0,"R",27396
207962,1,999,"Z",0,"Z",0,"R",105,"R",3,"R",90,"R",1,"R",4,"Z",0,"R",30,"R",2,"R",687,"R",16,"R",8,"Z",0,"R",924,"R",22,"Z",0,"R",108,"R",91,"R",4,"R",32,"R",703,"R",8,"R",946
207962,2,1,"R",0,"R",0,"R",105,"R",3,"R",90,"R",1,"R",4,"R",0,"R",30,"R",2,"R",687,"R",16,"R",8,"R",0,"R",924,"R",22,"Z",0,"R",108,"R",91,"R",4,"R",32,"R",703,"R",8,"R",946
207971,1,999,"R",505,"R",154,"R",129,"R",152,"R",107,"R",141,"R",37,"R",66,"R",55,"R",68,"R",1342,"R",1484,"R",223,"R",212,"R",2398,"R",2277,"R",659,"R",281,"R",248,"R",103,"R",123,"R",2826,"R",435,"R",4675
207971,2,1,"R",290,"R",84,"R",108,"R",122,"R",56,"R",98,"R",26,"R",46,"R",33,"R",51,"R",838,"R",1034,"R",107,"R",100,"R",1458,"R",1535,"R",374,"R",230,"R",154,"R",72,"R",84,"R",1872,"R",207,"R",2993
207971,3,2,"R",6,"R",3,"R",10,"R",17,"R",32,"R",24,"R",4,"R",4,"R",9,"R",9,"R",261,"R",200,"R",51,"R",59,"R",373,"R",316,"R",9,"R",27,"R",56,"R",8,"R",18,"R",461,"R",110,"R",689
207971,4,3,"R",209,"R",67,"R",11,"R",13,"R",19,"R",19,"R",7,"R",16,"R",13,"R",8,"R",243,"R",250,"R",65,"R",53,"R",567,"R",426,"R",276,"R",24,"R",38,"R",23,"R",21,"R",493,"R",118,"R",993
208017,1,999,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"Z",0,"Z",0,"R",1,"R",46,"Z",0,"R",3,"R",14,"Z",0,"Z",0,"R",30,"Z",0,"R",47
208017,2,1,"R",0,"R",0,"R",0,"R",3,"R",1,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0,"R",1,"R",46,"Z",0,"R",3,"R",14,"Z",0,"Z",0,"R",30,"Z",0,"R",47
208026,1,999,"Z",0,"Z",0,"R",1,"R",3,"R",58,"R",55,"R",1,"R",1,"R",2,"R",1,"R",51,"R",42,"Z",0,"Z",0,"R",113,"R",102,"Z",0,"R",4,"R",113,"R",2,"R",3,"R",93,"Z",0,"R",215
208026,2,1,"R",0,"R",0,"R",1,"R",3,"R",58,"R",55,"R",1,"R",1,"R",2,"R",1,"R",51,"R",42,"R",0,"R",0,"R",113,"R",102,"Z",0,"R",4,"R",113,"R",2,"R",3,"R",93,"Z",0,"R",215
208035,1,999,"R",9,"R",1,"R",129,"R",151,"R",37,"R",61,"R",21,"R",32,"R",133,"R",219,"R",996,"R",1345,"Z",0,"Z",0,"R",1325,"R",1809,"R",10,"R",280,"R",98,"R",53,"R",352,"R",2341,"Z",0,"R",3134
208035,2,1,"R",9,"R",1,"R",129,"R",151,"R",37,"R",61,"R",21,"R",32,"R",133,"R",219,"R",996,"R",1345,"R",0,"R",0,"R",1325,"R",1809,"R",10,"R",280,"R",98,"R",53,"R",352,"R",2341,"Z",0,"R",3134
208044,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",44,"Z",0,"Z",0,"Z",0,"R",45,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",44,"Z",0,"R",45
208044,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",44,"R",0,"R",0,"R",0,"R",45,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",44,"Z",0,"R",45
208053,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",1,"Z",0,"R",5,"R",44,"R",98,"Z",0,"Z",0,"R",45,"R",107,"Z",0,"Z",0,"R",4,"R",1,"R",5,"R",142,"Z",0,"R",152
208053,2,1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",3,"R",0,"R",1,"R",0,"R",5,"R",44,"R",98,"R",0,"R",0,"R",45,"R",107,"Z",0,"Z",0,"R",4,"R",1,"R",5,"R",142,"Z",0,"R",152
208080,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",5,"R",52,"Z",0,"Z",0,"R",5,"R",56,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",57,"Z",0,"R",61
208080,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",5,"R",52,"R",0,"R",0,"R",5,"R",56,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",57,"Z",0,"R",61
208187,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",52,"Z",0,"R",3,"R",2,"R",55,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",54,"R",3,"R",57
208187,2,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",52,"R",0,"R",3,"R",2,"R",55,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",54,"R",3,"R",57
208239,1,999,"R",13,"R",26,"R",11,"R",7,"R",6,"R",9,"R",38,"R",34,"R",36,"R",32,"R",375,"R",389,"R",210,"R",220,"R",689,"R",717,"R",39,"R",18,"R",15,"R",72,"R",68,"R",764,"R",430,"R",1406
208239,2,1,"R",13,"R",26,"R",11,"R",7,"R",6,"R",9,"R",38,"R",34,"R",36,"R",32,"R",375,"R",389,"R",210,"R",220,"R",689,"R",717,"R",39,"R",18,"R",15,"R",72,"R",68,"R",764,"R",430,"R",1406
208248,1,999,"R",2,"R",5,"R",17,"R",23,"Z",0,"R",1,"Z",0,"R",8,"Z",0,"R",4,"R",11,"R",124,"Z",0,"R",9,"R",30,"R",174,"R",7,"R",40,"R",1,"R",8,"R",4,"R",135,"R",9,"R",204
208248,2,1,"R",2,"R",5,"R",17,"R",23,"R",0,"R",1,"R",0,"R",8,"R",0,"R",4,"R",11,"R",124,"R",0,"R",9,"R",30,"R",174,"R",7,"R",40,"R",1,"R",8,"R",4,"R",135,"R",9,"R",204
208275,1,999,"R",3,"R",3,"R",7,"R",3,"R",42,"R",65,"R",7,"R",8,"R",59,"R",148,"R",757,"R",1231,"R",331,"R",393,"R",1206,"R",1851,"R",6,"R",10,"R",107,"R",15,"R",207,"R",1988,"R",724,"R",3057
208275,2,1,"R",3,"R",3,"R",7,"R",3,"R",42,"R",65,"R",7,"R",8,"R",59,"R",148,"R",757,"R",1231,"R",331,"R",393,"R",1206,"R",1851,"R",6,"R",10,"R",107,"R",15,"R",207,"R",1988,"R",724,"R",3057
208318,1,999,"Z",0,"Z",0,"R",16,"R",10,"R",82,"R",110,"R",55,"R",54,"R",72,"R",124,"R",2545,"R",3472,"R",287,"R",293,"R",3057,"R",4063,"Z",0,"R",26,"R",192,"R",109,"R",196,"R",6017,"R",580,"R",7120
208318,2,1,"R",0,"R",0,"R",16,"R",10,"R",82,"R",110,"R",55,"R",54,"R",72,"R",124,"R",2545,"R",3472,"R",287,"R",293,"R",3057,"R",4063,"Z",0,"R",26,"R",192,"R",109,"R",196,"R",6017,"R",580,"R",7120
208390,1,999,"R",66,"R",51,"R",50,"R",63,"R",93,"R",140,"R",207,"R",287,"R",560,"R",723,"R",4369,"R",6355,"R",923,"R",953,"R",6268,"R",8572,"R",117,"R",113,"R",233,"R",494,"R",1283,"R",10724,"R",1876,"R",14840
208390,2,1,"R",66,"R",51,"R",50,"R",63,"R",93,"R",140,"R",207,"R",287,"R",560,"R",723,"R",4369,"R",6355,"R",923,"R",953,"R",6268,"R",8572,"R",117,"R",113,"R",233,"R",494,"R",1283,"R",10724,"R",1876,"R",14840
208406,1,999,"R",7,"R",4,"R",105,"R",68,"R",87,"R",66,"R",282,"R",237,"R",352,"R",320,"R",5909,"R",5901,"R",445,"R",276,"R",7187,"R",6872,"R",11,"R",173,"R",153,"R",519,"R",672,"R",11810,"R",721,"R",14059
208406,2,1,"R",7,"R",4,"R",105,"R",68,"R",87,"R",66,"R",282,"R",237,"R",352,"R",320,"R",5909,"R",5901,"R",445,"R",276,"R",7187,"R",6872,"R",11,"R",173,"R",153,"R",519,"R",672,"R",11810,"R",721,"R",14059
208415,1,999,"R",5,"R",13,"R",34,"R",20,"R",36,"R",33,"R",24,"R",28,"R",112,"R",66,"R",1257,"R",1069,"R",218,"R",160,"R",1686,"R",1389,"R",18,"R",54,"R",69,"R",52,"R",178,"R",2326,"R",378,"R",3075
208415,2,1,"R",5,"R",13,"R",34,"R",20,"R",36,"R",33,"R",24,"R",28,"R",112,"R",66,"R",1257,"R",1069,"R",218,"R",160,"R",1686,"R",1389,"R",18,"R",54,"R",69,"R",52,"R",178,"R",2326,"R",378,"R",3075
208433,1,999,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"R",3,"R",3,"R",4,"R",11,"R",1,"R",102,"Z",0,"R",1,"R",8,"R",121,"Z",0,"R",1,"R",3,"R",6,"R",15,"R",103,"R",1,"R",129
208433,2,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",3,"R",3,"R",4,"R",11,"R",1,"R",102,"R",0,"R",1,"R",8,"R",121,"Z",0,"R",1,"R",3,"R",6,"R",15,"R",103,"R",1,"R",129
208479,1,999,"Z",0,"Z",0,"R",8,"R",58,"R",1,"R",17,"R",9,"R",51,"R",3,"R",30,"R",46,"R",477,"R",4,"R",36,"R",71,"R",669,"Z",0,"R",66,"R",18,"R",60,"R",33,"R",523,"R",40,"R",740
208479,2,1,"R",0,"R",0,"R",8,"R",58,"R",1,"R",17,"R",9,"R",51,"R",3,"R",30,"R",46,"R",477,"R",4,"R",36,"R",71,"R",669,"Z",0,"R",66,"R",18,"R",60,"R",33,"R",523,"R",40,"R",740
208488,1,999,"R",19,"R",28,"R",26,"R",34,"R",3,"R",12,"R",8,"R",22,"R",16,"R",23,"R",396,"R",677,"R",30,"R",49,"R",498,"R",845,"R",47,"R",60,"R",15,"R",30,"R",39,"R",1073,"R",79,"R",1343
208488,2,1,"R",17,"R",25,"R",25,"R",29,"R",3,"R",11,"R",7,"R",18,"R",10,"R",18,"R",296,"R",489,"R",20,"R",36,"R",378,"R",626,"R",42,"R",54,"R",14,"R",25,"R",28,"R",785,"R",56,"R",1004
208488,4,3,"R",2,"R",3,"R",1,"R",5,"R",0,"R",1,"R",1,"R",4,"R",6,"R",5,"R",100,"R",188,"R",10,"R",13,"R",120,"R",219,"R",5,"R",6,"R",1,"R",5,"R",11,"R",288,"R",23,"R",339
208512,1,999,"Z",0,"Z",0,"R",10,"R",13,"Z",0,"R",2,"Z",0,"R",7,"R",5,"R",9,"R",47,"R",194,"Z",0,"Z",0,"R",62,"R",225,"Z",0,"R",23,"R",2,"R",7,"R",14,"R",241,"Z",0,"R",287
208512,2,1,"R",0,"R",0,"R",10,"R",13,"R",0,"R",2,"R",0,"R",7,"R",5,"R",9,"R",47,"R",194,"R",0,"R",0,"R",62,"R",225,"Z",0,"R",23,"R",2,"R",7,"R",14,"R",241,"Z",0,"R",287
208646,1,999,"R",60,"R",56,"R",42,"R",34,"R",41,"R",64,"R",75,"R",69,"R",71,"R",73,"R",1627,"R",2676,"R",190,"R",240,"R",2106,"R",3212,"R",116,"R",76,"R",105,"R",144,"R",144,"R",4303,"R",430,"R",5318
208646,2,1,"R",59,"R",56,"R",41,"R",28,"R",40,"R",58,"R",67,"R",60,"R",64,"R",61,"R",1368,"R",2043,"R",138,"R",157,"R",1777,"R",2463,"R",115,"R",69,"R",98,"R",127,"R",125,"R",3411,"R",295,"R",4240
208646,4,3,"R",1,"R",0,"R",1,"R",6,"R",1,"R",6,"R",8,"R",9,"R",7,"R",12,"R",259,"R",633,"R",52,"R",83,"R",329,"R",749,"R",1,"R",7,"R",7,"R",17,"R",19,"R",892,"R",135,"R",1078
208655,1,999,"Z",0,"Z",0,"R",2,"R",15,"Z",0,"Z",0,"R",3,"R",6,"R",3,"R",6,"R",5,"R",91,"Z",0,"R",8,"R",13,"R",126,"Z",0,"R",17,"Z",0,"R",9,"R",9,"R",96,"R",8,"R",139
208655,2,1,"R",0,"R",0,"R",2,"R",15,"R",0,"R",0,"R",3,"R",6,"R",3,"R",6,"R",5,"R",91,"R",0,"R",8,"R",13,"R",126,"Z",0,"R",17,"Z",0,"R",9,"R",9,"R",96,"R",8,"R",139
208725,1,999,"R",3,"R",2,"Z",0,"R",2,"Z",0,"R",5,"R",2,"R",1,"R",3,"R",4,"R",78,"R",98,"Z",0,"Z",0,"R",86,"R",112,"R",5,"R",2,"R",5,"R",3,"R",7,"R",176,"Z",0,"R",198
208725,2,1,"R",3,"R",2,"R",0,"R",2,"R",0,"R",5,"R",2,"R",1,"R",3,"R",4,"R",78,"R",98,"R",0,"R",0,"R",86,"R",112,"R",5,"R",2,"R",5,"R",3,"R",7,"R",176,"Z",0,"R",198
208822,1,999,"R",33,"R",48,"R",20,"R",16,"R",8,"R",17,"R",27,"R",55,"R",46,"R",59,"R",1151,"R",1664,"R",94,"R",165,"R",1379,"R",2024,"R",81,"R",36,"R",25,"R",82,"R",105,"R",2815,"R",259,"R",3403
208822,2,1,"R",20,"R",31,"R",7,"R",6,"R",6,"R",11,"R",17,"R",30,"R",28,"R",33,"R",626,"R",908,"R",32,"R",38,"R",736,"R",1057,"R",51,"R",13,"R",17,"R",47,"R",61,"R",1534,"R",70,"R",1793
208822,3,2,"R",2,"R",0,"R",4,"R",1,"R",0,"R",1,"R",1,"R",1,"R",2,"R",0,"R",49,"R",24,"R",1,"R",0,"R",59,"R",27,"R",2,"R",5,"R",1,"R",2,"R",2,"R",73,"R",1,"R",86
208822,4,3,"R",11,"R",17,"R",9,"R",9,"R",2,"R",5,"R",9,"R",24,"R",16,"R",26,"R",476,"R",732,"R",61,"R",127,"R",584,"R",940,"R",28,"R",18,"R",7,"R",33,"R",42,"R",1208,"R",188,"R",1524
208859,1,999,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",2,"R",4,"R",116,"Z",0,"Z",0,"R",6,"R",121,"Z",0,"R",2,"R",2,"Z",0,"R",3,"R",120,"Z",0,"R",127
208859,2,1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",0,"R",0,"R",1,"R",2,"R",4,"R",116,"R",0,"R",0,"R",6,"R",121,"Z",0,"R",2,"R",2,"Z",0,"R",3,"R",120,"Z",0,"R",127
208965,1,999,"Z",0,"Z",0,"R",31,"R",4,"R",7,"R",1,"R",49,"R",5,"R",45,"R",10,"R",596,"R",74,"R",5,"R",1,"R",733,"R",95,"Z",0,"R",35,"R",8,"R",54,"R",55,"R",670,"R",6,"R",828
208965,2,1,"R",0,"R",0,"R",31,"R",4,"R",7,"R",1,"R",49,"R",5,"R",45,"R",10,"R",596,"R",74,"R",5,"R",1,"R",733,"R",95,"Z",0,"R",35,"R",8,"R",54,"R",55,"R",670,"R",6,"R",828
209038,1,999,"R",160,"R",169,"R",105,"R",81,"R",192,"R",240,"R",183,"R",244,"R",286,"R",291,"R",4970,"R",6456,"R",882,"R",1039,"R",6778,"R",8520,"R",329,"R",186,"R",432,"R",427,"R",577,"R",11426,"R",1921,"R",15298
209038,2,1,"R",160,"R",169,"R",105,"R",81,"R",192,"R",240,"R",183,"R",244,"R",286,"R",291,"R",4970,"R",6456,"R",882,"R",1039,"R",6778,"R",8520,"R",329,"R",186,"R",432,"R",427,"R",577,"R",11426,"R",1921,"R",15298
209056,1,999,"R",59,"R",63,"R",22,"R",31,"R",16,"R",20,"R",59,"R",104,"R",39,"R",70,"R",840,"R",1260,"R",437,"R",643,"R",1472,"R",2191,"R",122,"R",53,"R",36,"R",163,"R",109,"R",2100,"R",1080,"R",3663
209056,2,1,"R",43,"R",46,"R",11,"R",17,"R",10,"R",10,"R",32,"R",72,"R",18,"R",35,"R",457,"R",651,"R",172,"R",265,"R",743,"R",1096,"R",89,"R",28,"R",20,"R",104,"R",53,"R",1108,"R",437,"R",1839
209056,3,2,"R",6,"R",7,"R",1,"R",3,"R",0,"R",3,"R",1,"R",13,"R",5,"R",10,"R",143,"R",366,"R",194,"R",310,"R",350,"R",712,"R",13,"R",4,"R",3,"R",14,"R",15,"R",509,"R",504,"R",1062
209056,4,3,"R",10,"R",10,"R",10,"R",11,"R",6,"R",7,"R",26,"R",19,"R",16,"R",25,"R",240,"R",243,"R",71,"R",68,"R",379,"R",383,"R",20,"R",21,"R",13,"R",45,"R",41,"R",483,"R",139,"R",762
209065,1,999,"R",24,"R",15,"R",17,"R",11,"R",6,"R",14,"R",49,"R",48,"R",19,"R",16,"R",582,"R",795,"R",63,"R",69,"R",760,"R",968,"R",39,"R",28,"R",20,"R",97,"R",35,"R",1377,"R",132,"R",1728
209065,2,1,"R",24,"R",15,"R",17,"R",11,"R",6,"R",14,"R",49,"R",48,"R",19,"R",16,"R",582,"R",795,"R",63,"R",69,"R",760,"R",968,"R",39,"R",28,"R",20,"R",97,"R",35,"R",1377,"R",132,"R",1728
209074,1,999,"R",71,"R",109,"R",44,"R",44,"R",100,"R",127,"R",156,"R",209,"R",190,"R",245,"R",4485,"R",6375,"R",303,"R",336,"R",5349,"R",7445,"R",180,"R",88,"R",227,"R",365,"R",435,"R",10860,"R",639,"R",12794
209074,2,1,"R",71,"R",109,"R",44,"R",44,"R",100,"R",127,"R",156,"R",209,"R",190,"R",245,"R",4485,"R",6375,"R",303,"R",336,"R",5349,"R",7445,"R",180,"R",88,"R",227,"R",365,"R",435,"R",10860,"R",639,"R",12794
209083,1,999,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",14,"Z",0,"R",8,"Z",0,"R",65,"Z",0,"Z",0,"R",2,"R",88,"Z",0,"R",1,"Z",0,"R",16,"R",8,"R",65,"Z",0,"R",90
209083,2,1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",2,"R",14,"R",0,"R",8,"R",0,"R",65,"R",0,"R",0,"R",2,"R",88,"Z",0,"R",1,"Z",0,"R",16,"R",8,"R",65,"Z",0,"R",90
